"","PlotID","spp","year","presence","prop.presence"
"1298","BOB019","CEAOLI",2022,0,0
"1299","BOB019","CERBET",2021,0,0
"1300","BOB019","CERBET",2022,0,0
"1301","BOB019","ERICAL",2021,0,0
"1302","BOB019","ERICAL",2022,0,0
"1303","BOB019","ERINUD",2021,0,0
"1304","BOB019","ERINUD",2022,0,0
"1305","BOB019","HEAR",2021,0,0
"1306","BOB019","HEAR",2022,0,0
"1307","BOB019","HOLDIS",2021,0,0
"1308","BOB019","HOLDIS",2022,0,0
"1309","BOB019","MIMAUR",2021,0,0
"1310","BOB019","MIMAUR",2022,0,0
"1311","BOB019","RHAILI",2021,0,0
"1312","BOB019","RHAILI",2022,0,0
"1313","BOB019","RIBMAL",2021,0,0
"1314","BOB019","RIBMAL",2022,0,0
"1315","BOB019","SYMALB",2021,0,0
"1316","BOB019","SYMALB",2022,0,0
"1317","BOB019","SYMMOL",2021,0,0
"1318","BOB019","SYMMOL",2022,0,0
"1319","BOB019","TOXDIV",2021,0,0
"1320","BOB019","TOXDIV",2022,0,0
"1321","CCC007","ADFA",2021,0,0
"1322","CCC007","ADFA",2022,0,0
"1323","CCC007","ARCMAN",2021,0,0
"1324","CCC007","ARCMAN",2022,0,0
"1325","CCC007","CEACUN",2021,0,0
"1326","CCC007","CEACUN",2022,0,0
"1327","CCC007","CEAOLI",2021,0,0
"1328","CCC007","CEAOLI",2022,0,0
"1329","CCC007","CERBET",2021,0,0
"1330","CCC007","CERBET",2022,0,0
"1331","CCC007","ERICAL",2021,0,0
"1332","CCC007","ERICAL",2022,2,0.4
"1333","CCC007","ERINUD",2021,0,0
"1334","CCC007","ERINUD",2022,0,0
"1335","CCC007","HEAR",2021,0,0
"1336","CCC007","HEAR",2022,0,0
"1337","CCC007","HOLDIS",2021,0,0
"1338","CCC007","HOLDIS",2022,0,0
"1339","CCC007","MIMAUR",2021,0,0
"1340","CCC007","MIMAUR",2022,0,0
"1341","CCC007","RHAILI",2021,0,0
"1342","CCC007","RHAILI",2022,0,0
"1343","CCC007","RIBMAL",2021,0,0
"1344","CCC007","RIBMAL",2022,0,0
"1345","CCC007","SYMALB",2021,0,0
"1346","CCC007","SYMALB",2022,0,0
"1347","CCC007","SYMMOL",2021,0,0
"1348","CCC007","SYMMOL",2022,0,0
"1349","CCC007","TOXDIV",2021,0,0
"1350","CCC007","TOXDIV",2022,0,0
"1351","COL018","ADFA",2021,0,0
"1352","COL018","ADFA",2022,0,0
"1353","COL018","ARCMAN",2021,0,0
"1354","COL018","ARCMAN",2022,0,0
"1355","COL018","CEACUN",2021,0,0
"1356","COL018","CEACUN",2022,0,0
"1357","COL018","CEAOLI",2021,0,0
"1358","COL018","CEAOLI",2022,0,0
"1359","COL018","CERBET",2021,0,0
"1360","COL018","CERBET",2022,0,0
"1361","COL018","ERICAL",2021,1,0.2
"1362","COL018","ERICAL",2022,2,0.4
"1363","COL018","ERINUD",2021,0,0
"1364","COL018","ERINUD",2022,0,0
"1365","COL018","HEAR",2021,0,0
"1366","COL018","HEAR",2022,0,0
"1367","COL018","HOLDIS",2021,0,0
"1368","COL018","HOLDIS",2022,0,0
"1369","COL018","MIMAUR",2021,0,0
"1370","COL018","MIMAUR",2022,0,0
"1371","COL018","RHAILI",2021,0,0
"1372","COL018","RHAILI",2022,0,0
"1373","COL018","RIBMAL",2021,0,0
"1374","COL018","RIBMAL",2022,0,0
"1375","COL018","SYMALB",2021,0,0
"1376","COL018","SYMALB",2022,0,0
"1377","COL018","SYMMOL",2021,0,0
"1378","COL018","SYMMOL",2022,0,0
"1379","COL018","TOXDIV",2021,0,0
"1380","COL018","TOXDIV",2022,0,0
"1381","QUA001","ADFA",2021,2,0.4
"1382","QUA001","ADFA",2022,0,0
"1383","QUA001","ARCMAN",2021,0,0
"1384","QUA001","ARCMAN",2022,0,0
"1385","QUA001","CEACUN",2021,0,0
"1386","QUA001","CEACUN",2022,0,0
"1387","QUA001","CEAOLI",2021,0,0
"1388","QUA001","CEAOLI",2022,0,0
"1389","QUA001","CERBET",2021,0,0
"1390","QUA001","CERBET",2022,0,0
"1391","QUA001","ERICAL",2021,0,0
"1392","QUA001","ERICAL",2022,0,0
"1393","QUA001","ERINUD",2021,0,0
"1394","QUA001","ERINUD",2022,0,0
"1395","QUA001","HEAR",2021,0,0
"1396","QUA001","HEAR",2022,0,0
"1397","QUA001","HOLDIS",2021,0,0
"1398","QUA001","HOLDIS",2022,0,0
"1399","QUA001","MIMAUR",2021,0,0
"1400","QUA001","MIMAUR",2022,0,0
"1401","QUA001","RHAILI",2021,0,0
"1402","QUA001","RHAILI",2022,0,0
"1403","QUA001","RIBMAL",2021,0,0
"1404","QUA001","RIBMAL",2022,0,0
"1405","QUA001","SYMALB",2021,0,0
"1406","QUA001","SYMALB",2022,0,0
"1407","QUA001","SYMMOL",2021,0,0
"1408","QUA001","SYMMOL",2022,0,0
"1409","QUA001","TOXDIV",2021,0,0
"1410","QUA001","TOXDIV",2022,0,0
"1411","BOB007","ADFA",2021,0,0
"1412","BOB007","ADFA",2022,0,0
"1413","BOB007","ARCMAN",2021,0,0
"1414","BOB007","ARCMAN",2022,0,0
"1415","BOB007","CEACUN",2021,0,0
"1416","BOB007","CEACUN",2022,0,0
"1417","BOB007","CEAOLI",2021,0,0
"1418","BOB007","CEAOLI",2022,0,0
"1419","BOB007","CERBET",2021,0,0
"1420","BOB007","CERBET",2022,0,0
"1421","BOB007","ERICAL",2021,0,0
"1422","BOB007","ERICAL",2022,0,0
"1423","BOB007","ERINUD",2021,0,0
"1424","BOB007","ERINUD",2022,0,0
"1425","BOB007","HEAR",2021,0,0
"1426","BOB007","HEAR",2022,0,0
"1427","BOB007","HOLDIS",2021,0,0
"1428","BOB007","HOLDIS",2022,0,0
"1429","BOB007","MIMAUR",2021,0,0
"1430","BOB007","MIMAUR",2022,0,0
"1431","BOB007","RHAILI",2021,0,0
"1432","BOB007","RHAILI",2022,0,0
"1433","BOB007","RIBMAL",2021,0,0
"1434","BOB007","RIBMAL",2022,0,0
"1435","BOB007","SYMALB",2021,0,0
"1436","BOB007","SYMALB",2022,0,0
"1437","BOB007","SYMMOL",2021,0,0
"1438","BOB007","SYMMOL",2022,0,0
"1439","BOB007","TOXDIV",2021,0,0
"1440","BOB007","TOXDIV",2022,0,0
"1441","COL017","ADFA",2021,0,0
"1442","COL017","ADFA",2022,0,0
"1443","COL017","ARCMAN",2021,0,0
"1444","COL017","ARCMAN",2022,0,0
"1445","COL017","CEACUN",2021,0,0
"1446","COL017","CEACUN",2022,0,0
"1447","COL017","CEAOLI",2021,0,0
"1448","COL017","CEAOLI",2022,0,0
"1449","COL017","CERBET",2021,0,0
"1450","COL017","CERBET",2022,0,0
"1451","COL017","ERICAL",2021,0,0
"1452","COL017","ERICAL",2022,0,0
"1453","COL017","ERINUD",2021,0,0
"1454","COL017","ERINUD",2022,0,0
"1455","COL017","HEAR",2021,0,0
"1456","COL017","HEAR",2022,0,0
"1457","COL017","HOLDIS",2021,0,0
"1458","COL017","HOLDIS",2022,0,0
"1459","COL017","MIMAUR",2021,0,0
"1460","COL017","MIMAUR",2022,0,0
"1461","COL017","RHAILI",2021,0,0
"1462","COL017","RHAILI",2022,0,0
"1463","COL017","RIBMAL",2021,0,0
"1464","COL017","RIBMAL",2022,0,0
"1465","COL017","SYMALB",2021,0,0
"1466","COL017","SYMALB",2022,0,0
"1467","COL017","SYMMOL",2021,0,0
"1468","COL017","SYMMOL",2022,0,0
"1469","COL017","TOXDIV",2021,0,0
"1470","COL017","TOXDIV",2022,0,0
"1471","QUA021","ADFA",2021,1,0.2
"1472","QUA021","ADFA",2022,1,0.2
"1473","QUA021","ARCMAN",2021,0,0
"1474","QUA021","ARCMAN",2022,0,0
"1475","QUA021","CEACUN",2021,2,0.4
"1476","QUA021","CEACUN",2022,1,0.2
"1477","QUA021","CEAOLI",2021,0,0
"1478","QUA021","CEAOLI",2022,0,0
"1479","QUA021","CERBET",2021,0,0
"1480","QUA021","CERBET",2022,0,0
"1481","QUA021","ERICAL",2021,0,0
"1482","QUA021","ERICAL",2022,0,0
"1483","QUA021","ERINUD",2021,0,0
"1484","QUA021","ERINUD",2022,0,0
"1485","QUA021","HEAR",2021,0,0
"1486","QUA021","HEAR",2022,0,0
"1487","QUA021","HOLDIS",2021,0,0
"1488","QUA021","HOLDIS",2022,0,0
"1489","QUA021","MIMAUR",2021,0,0
"1490","QUA021","MIMAUR",2022,0,0
"1491","QUA021","RHAILI",2021,0,0
"1492","QUA021","RHAILI",2022,0,0
"1493","QUA021","RIBMAL",2021,0,0
"1494","QUA021","RIBMAL",2022,0,0
"1495","QUA021","SYMALB",2021,0,0
"1496","QUA021","SYMALB",2022,0,0
"1497","QUA021","SYMMOL",2021,0,0
"1498","QUA021","SYMMOL",2022,0,0
"1499","QUA021","TOXDIV",2021,0,0
"1500","QUA021","TOXDIV",2022,0,0
"1501","QUA022","ADFA",2021,1,0.2
"1502","QUA022","ADFA",2022,1,0.2
"1503","QUA022","ARCMAN",2021,0,0
"1504","QUA022","ARCMAN",2022,0,0
"1505","QUA022","CEACUN",2021,1,0.2
"1506","QUA022","CEACUN",2022,0,0
"1507","QUA022","CEAOLI",2021,1,0.2
"1508","QUA022","CEAOLI",2022,0,0
"1509","QUA022","CERBET",2021,0,0
"1510","QUA022","CERBET",2022,0,0
"1511","QUA022","ERICAL",2021,0,0
"1512","QUA022","ERICAL",2022,0,0
"1513","QUA022","ERINUD",2021,0,0
"1514","QUA022","ERINUD",2022,0,0
"1515","QUA022","HEAR",2021,0,0
"1516","QUA022","HEAR",2022,0,0
"1517","QUA022","HOLDIS",2021,0,0
"1518","QUA022","HOLDIS",2022,0,0
"1519","QUA022","MIMAUR",2021,0,0
"1520","QUA022","MIMAUR",2022,0,0
"1521","QUA022","RHAILI",2021,0,0
"1522","QUA022","RHAILI",2022,0,0
"1523","QUA022","RIBMAL",2021,0,0
"1524","QUA022","RIBMAL",2022,0,0
"1525","QUA022","SYMALB",2021,0,0
"1526","QUA022","SYMALB",2022,0,0
"1527","QUA022","SYMMOL",2021,0,0
"1528","QUA022","SYMMOL",2022,0,0
"1529","QUA022","TOXDIV",2021,0,0
"1530","QUA022","TOXDIV",2022,0,0
"1531","CCC010","ADFA",2021,0,0
"1532","CCC010","ADFA",2022,0,0
"1533","CCC010","ARCMAN",2021,0,0
"1534","CCC010","ARCMAN",2022,0,0
"1535","CCC010","CEACUN",2021,0,0
"1536","CCC010","CEACUN",2022,0,0
"1537","CCC010","CEAOLI",2021,0,0
"1538","CCC010","CEAOLI",2022,0,0
"1539","CCC010","CERBET",2021,0,0
"1540","CCC010","CERBET",2022,0,0
"1541","CCC010","ERICAL",2021,2,0.4
"1542","CCC010","ERICAL",2022,0,0
"1543","CCC010","ERINUD",2021,0,0
"1544","CCC010","ERINUD",2022,0,0
"1545","CCC010","HEAR",2021,0,0
"1546","CCC010","HEAR",2022,0,0
"1547","CCC010","HOLDIS",2021,0,0
"1548","CCC010","HOLDIS",2022,0,0
"1549","CCC010","MIMAUR",2021,0,0
"1550","CCC010","MIMAUR",2022,1,0.2
"1551","CCC010","RHAILI",2021,0,0
"1552","CCC010","RHAILI",2022,0,0
"1553","CCC010","RIBMAL",2021,0,0
"1554","CCC010","RIBMAL",2022,0,0
"1555","CCC010","SYMALB",2021,0,0
"1556","CCC010","SYMALB",2022,0,0
"1557","CCC010","SYMMOL",2021,0,0
"1558","CCC010","SYMMOL",2022,0,0
"1559","CCC010","TOXDIV",2021,0,0
"1560","CCC010","TOXDIV",2022,0,0
"1561","CCC012","ADFA",2021,0,0
"1562","CCC012","ADFA",2022,0,0
"1563","CCC012","ARCMAN",2021,0,0
"1564","CCC012","ARCMAN",2022,0,0
"1565","CCC012","CEACUN",2021,0,0
"1566","CCC012","CEACUN",2022,0,0
"1567","CCC012","CEAOLI",2021,0,0
"1568","CCC012","CEAOLI",2022,0,0
"1569","CCC012","CERBET",2021,0,0
"1570","CCC012","CERBET",2022,0,0
"1571","CCC012","ERICAL",2021,0,0
"1572","CCC012","ERICAL",2022,0,0
"1573","CCC012","ERINUD",2021,0,0
"1574","CCC012","ERINUD",2022,0,0
"1575","CCC012","HEAR",2021,0,0
"1576","CCC012","HEAR",2022,0,0
"1577","CCC012","HOLDIS",2021,0,0
"1578","CCC012","HOLDIS",2022,0,0
"1579","CCC012","MIMAUR",2021,0,0
"1580","CCC012","MIMAUR",2022,0,0
"1581","CCC012","RHAILI",2021,0,0
"1582","CCC012","RHAILI",2022,0,0
"1583","CCC012","RIBMAL",2021,0,0
"1584","CCC012","RIBMAL",2022,0,0
"1585","CCC012","SYMALB",2021,0,0
"1586","CCC012","SYMALB",2022,0,0
"1587","CCC012","SYMMOL",2021,0,0
"1588","CCC012","SYMMOL",2022,0,0
"1589","CCC012","TOXDIV",2021,0,0
"1590","CCC012","TOXDIV",2022,0,0
"1591","CCC002","ADFA",2021,0,0
"1592","CCC002","ADFA",2022,0,0
"1593","CCC002","ARCMAN",2021,2,0.4
"1594","CCC002","ARCMAN",2022,0,0
"1595","CCC002","CEACUN",2021,0,0
"1596","CCC002","CEACUN",2022,0,0
"1597","CCC002","CEAOLI",2021,0,0
"1598","CCC002","CEAOLI",2022,0,0
"1599","CCC002","CERBET",2021,0,0
"1600","CCC002","CERBET",2022,0,0
"1601","CCC002","ERICAL",2021,1,0.2
"1602","CCC002","ERICAL",2022,0,0
"1603","CCC002","ERINUD",2021,0,0
"1604","CCC002","ERINUD",2022,0,0
"1605","CCC002","HEAR",2021,0,0
"1606","CCC002","HEAR",2022,0,0
"1607","CCC002","HOLDIS",2021,0,0
"1608","CCC002","HOLDIS",2022,1,0.2
"1609","CCC002","MIMAUR",2021,0,0
"1610","CCC002","MIMAUR",2022,0,0
"1611","CCC002","RHAILI",2021,0,0
"1612","CCC002","RHAILI",2022,0,0
"1613","CCC002","RIBMAL",2021,0,0
"1614","CCC002","RIBMAL",2022,0,0
"1615","CCC002","SYMALB",2021,0,0
"1616","CCC002","SYMALB",2022,0,0
"1617","CCC002","SYMMOL",2021,0,0
"1618","CCC002","SYMMOL",2022,0,0
"1619","CCC002","TOXDIV",2021,0,0
"1620","CCC002","TOXDIV",2022,0,0
