"","PlotID","year","quad","native.nonnative","shanDiv","X","Location","num_burn","cool.warm_slope","fire_preLNU_year","currentFRI","medianRefFRI","meanPFRID","meanCC_FRI","PFR","Mean_diam_cm","mean_diam_mm"
"307","BOB016","2021","Q4","NATIVE_shanDiv",0.0373846076394846,16,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1125,1.125
"308","BOB016","2021","Q4","NONNATIVE_shanDiv",0.467110217286823,16,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1125,1.125
"309","BOB016","2021","Q5","NATIVE_shanDiv",0.313826815679286,16,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1125,1.125
"310","BOB016","2021","Q5","NONNATIVE_shanDiv",1.01218730311283,16,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1125,1.125
"311","BOB016","2022","Q1","NATIVE_shanDiv",0.0544380856395098,16,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1125,1.125
"312","BOB016","2022","Q1","NONNATIVE_shanDiv",0.773443318277396,16,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1125,1.125
"313","BOB016","2022","Q2","NATIVE_shanDiv",0.409822045147908,16,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1125,1.125
"314","BOB016","2022","Q2","NONNATIVE_shanDiv",1.01573900344371,16,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1125,1.125
"315","BOB016","2022","Q3","NATIVE_shanDiv",0.484437858216395,16,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1125,1.125
"316","BOB016","2022","Q3","NONNATIVE_shanDiv",1.08524688699034,16,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1125,1.125
"317","BOB016","2022","Q4","NATIVE_shanDiv",0.167471177815807,16,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1125,1.125
"318","BOB016","2022","Q4","NONNATIVE_shanDiv",0.985112084285037,16,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1125,1.125
"319","BOB016","2022","Q5","NATIVE_shanDiv",0.375438911724147,16,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1125,1.125
"320","BOB016","2022","Q5","NONNATIVE_shanDiv",1.09117988135877,16,"Bobcat","4","cool",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.1125,1.125
"321","BOB017","2021","Q1","NATIVE_shanDiv",0.0199227915054383,17,"Bobcat","4","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.11,1.1
"322","BOB017","2021","Q1","NONNATIVE_shanDiv",0.59811033242962,17,"Bobcat","4","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.11,1.1
"323","BOB017","2021","Q2","NATIVE_shanDiv",0.00851843559779356,17,"Bobcat","4","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.11,1.1
"324","BOB017","2021","Q2","NONNATIVE_shanDiv",0.569539127055645,17,"Bobcat","4","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.11,1.1
"325","BOB017","2021","Q3","NATIVE_shanDiv",0.10287758050944,17,"Bobcat","4","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.11,1.1
"326","BOB017","2021","Q3","NONNATIVE_shanDiv",0.840051733033423,17,"Bobcat","4","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.11,1.1
"327","BOB017","2021","Q4","NATIVE_shanDiv",0.0224507807502866,17,"Bobcat","4","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.11,1.1
"328","BOB017","2021","Q4","NONNATIVE_shanDiv",0.956749287129004,17,"Bobcat","4","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.11,1.1
"329","BOB017","2021","Q5","NATIVE_shanDiv",0.0220639897253828,17,"Bobcat","4","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.11,1.1
"330","BOB017","2021","Q5","NONNATIVE_shanDiv",0.772310457451512,17,"Bobcat","4","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.11,1.1
"331","BOB017","2022","Q1","NATIVE_shanDiv",0.00231264898020665,17,"Bobcat","4","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.11,1.1
"332","BOB017","2022","Q1","NONNATIVE_shanDiv",0.801166632972652,17,"Bobcat","4","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.11,1.1
"333","BOB017","2022","Q2","NATIVE_shanDiv",0,17,"Bobcat","4","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.11,1.1
"334","BOB017","2022","Q2","NONNATIVE_shanDiv",0.803202862830225,17,"Bobcat","4","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.11,1.1
"335","BOB017","2022","Q3","NATIVE_shanDiv",0,17,"Bobcat","4","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.11,1.1
"336","BOB017","2022","Q3","NONNATIVE_shanDiv",0.708972801868671,17,"Bobcat","4","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.11,1.1
"337","BOB017","2022","Q4","NATIVE_shanDiv",0,17,"Bobcat","4","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.11,1.1
"338","BOB017","2022","Q4","NONNATIVE_shanDiv",0.5673757026153,17,"Bobcat","4","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.11,1.1
"339","BOB017","2022","Q5","NATIVE_shanDiv",0.0566813750926829,17,"Bobcat","4","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.11,1.1
"340","BOB017","2022","Q5","NONNATIVE_shanDiv",0.706720807587941,17,"Bobcat","4","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.11,1.1
"341","BOB018","2021","Q1","NATIVE_shanDiv",0.161453286292775,18,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.125,1.25
"342","BOB018","2021","Q1","NONNATIVE_shanDiv",0.667015156055305,18,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.125,1.25
"343","BOB018","2021","Q2","NATIVE_shanDiv",0.0652982006338824,18,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.125,1.25
"344","BOB018","2021","Q2","NONNATIVE_shanDiv",0.805999523660899,18,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.125,1.25
"345","BOB018","2021","Q3","NATIVE_shanDiv",0.0487177758705247,18,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.125,1.25
"346","BOB018","2021","Q3","NONNATIVE_shanDiv",0.660062786464021,18,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.125,1.25
"347","BOB018","2021","Q4","NATIVE_shanDiv",0.0853009954338379,18,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.125,1.25
"348","BOB018","2021","Q4","NONNATIVE_shanDiv",0.537344494541291,18,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.125,1.25
"349","BOB018","2021","Q5","NATIVE_shanDiv",0.00849610961074755,18,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.125,1.25
"350","BOB018","2021","Q5","NONNATIVE_shanDiv",0.54783220290261,18,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.125,1.25
"351","BOB018","2022","Q1","NATIVE_shanDiv",0,18,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.125,1.25
"352","BOB018","2022","Q1","NONNATIVE_shanDiv",0.546092139182449,18,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.125,1.25
"353","BOB018","2022","Q2","NATIVE_shanDiv",0.00445352147906091,18,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.125,1.25
"354","BOB018","2022","Q2","NONNATIVE_shanDiv",0.953945187328648,18,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.125,1.25
"355","BOB018","2022","Q3","NATIVE_shanDiv",0.189729706060491,18,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.125,1.25
"356","BOB018","2022","Q3","NONNATIVE_shanDiv",0.340071255697342,18,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.125,1.25
"357","BOB018","2022","Q4","NATIVE_shanDiv",0,18,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.125,1.25
"358","BOB018","2022","Q4","NONNATIVE_shanDiv",0.474028944769891,18,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.125,1.25
"359","BOB018","2022","Q5","NATIVE_shanDiv",0,18,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.125,1.25
"360","BOB018","2022","Q5","NONNATIVE_shanDiv",0.714300829994078,18,"Bobcat","3","warm",2015,19,59,-65.76,-2,"chaparral and serotinous conifer",0.125,1.25
"361","BOB019","2021","Q1","NATIVE_shanDiv",0.0563717809400886,19,"Bobcat","5","cool",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",NA,NA
"362","BOB019","2021","Q1","NONNATIVE_shanDiv",0.632764480097031,19,"Bobcat","5","cool",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",NA,NA
"363","BOB019","2021","Q2","NATIVE_shanDiv",0.01460343669134,19,"Bobcat","5","cool",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",NA,NA
"364","BOB019","2021","Q2","NONNATIVE_shanDiv",1.0836687154561,19,"Bobcat","5","cool",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",NA,NA
"365","BOB019","2021","Q3","NATIVE_shanDiv",0.0519454136878484,19,"Bobcat","5","cool",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",NA,NA
"366","BOB019","2021","Q3","NONNATIVE_shanDiv",0.873536447337068,19,"Bobcat","5","cool",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",NA,NA
"367","BOB019","2021","Q4","NATIVE_shanDiv",0.0352771791413429,19,"Bobcat","5","cool",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",NA,NA
"368","BOB019","2021","Q4","NONNATIVE_shanDiv",0.533649985238506,19,"Bobcat","5","cool",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",NA,NA
"369","BOB019","2021","Q5","NATIVE_shanDiv",0.110308524030801,19,"Bobcat","5","cool",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",NA,NA
"370","BOB019","2021","Q5","NONNATIVE_shanDiv",0.49712222783015,19,"Bobcat","5","cool",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",NA,NA
"371","BOB019","2022","Q1","NATIVE_shanDiv",0.122370660554217,19,"Bobcat","5","cool",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",NA,NA
"372","BOB019","2022","Q1","NONNATIVE_shanDiv",0.909871440588472,19,"Bobcat","5","cool",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",NA,NA
"373","BOB019","2022","Q2","NATIVE_shanDiv",0.094757603999442,19,"Bobcat","5","cool",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",NA,NA
"374","BOB019","2022","Q2","NONNATIVE_shanDiv",1.10536315460838,19,"Bobcat","5","cool",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",NA,NA
"375","BOB019","2022","Q3","NATIVE_shanDiv",0.0955847497811021,19,"Bobcat","5","cool",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",NA,NA
"376","BOB019","2022","Q3","NONNATIVE_shanDiv",0.899976850142796,19,"Bobcat","5","cool",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",NA,NA
"377","BOB019","2022","Q4","NATIVE_shanDiv",0.00413446128228711,19,"Bobcat","5","cool",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",NA,NA
"378","BOB019","2022","Q4","NONNATIVE_shanDiv",0.87068354451199,19,"Bobcat","5","cool",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",NA,NA
"379","BOB019","2022","Q5","NATIVE_shanDiv",0.157645687613712,19,"Bobcat","5","cool",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",NA,NA
"380","BOB019","2022","Q5","NONNATIVE_shanDiv",0.899572682213173,19,"Bobcat","5","cool",2015,16,59,-70.65,-3,"chaparral and serotinous conifer",NA,NA
"381","CCC001","2021","Q1","NATIVE_shanDiv",0.298446623232891,20,"CacheCreek","1","cool",NA,56,13,48.67,2,"oak woodland",0.655,6.55
"382","CCC001","2021","Q1","NONNATIVE_shanDiv",0,20,"CacheCreek","1","cool",NA,56,13,48.67,2,"oak woodland",0.655,6.55
"383","CCC001","2021","Q2","NATIVE_shanDiv",0.0872213945819915,20,"CacheCreek","1","cool",NA,56,13,48.67,2,"oak woodland",0.655,6.55
"384","CCC001","2021","Q2","NONNATIVE_shanDiv",0,20,"CacheCreek","1","cool",NA,56,13,48.67,2,"oak woodland",0.655,6.55
"385","CCC001","2021","Q3","NATIVE_shanDiv",0.211402857488251,20,"CacheCreek","1","cool",NA,56,13,48.67,2,"oak woodland",0.655,6.55
"386","CCC001","2021","Q3","NONNATIVE_shanDiv",0.0209971134561992,20,"CacheCreek","1","cool",NA,56,13,48.67,2,"oak woodland",0.655,6.55
"387","CCC001","2021","Q4","NATIVE_shanDiv",0.102938339843006,20,"CacheCreek","1","cool",NA,56,13,48.67,2,"oak woodland",0.655,6.55
"388","CCC001","2021","Q4","NONNATIVE_shanDiv",0,20,"CacheCreek","1","cool",NA,56,13,48.67,2,"oak woodland",0.655,6.55
"389","CCC001","2021","Q5","NATIVE_shanDiv",0.248180432048901,20,"CacheCreek","1","cool",NA,56,13,48.67,2,"oak woodland",0.655,6.55
"390","CCC001","2021","Q5","NONNATIVE_shanDiv",0.104411328159732,20,"CacheCreek","1","cool",NA,56,13,48.67,2,"oak woodland",0.655,6.55
"391","CCC001","2022","Q1","NATIVE_shanDiv",0.515539213481059,20,"CacheCreek","1","cool",NA,56,13,48.67,2,"oak woodland",0.655,6.55
"392","CCC001","2022","Q1","NONNATIVE_shanDiv",0.291942437022471,20,"CacheCreek","1","cool",NA,56,13,48.67,2,"oak woodland",0.655,6.55
"393","CCC001","2022","Q2","NATIVE_shanDiv",0.464299066905483,20,"CacheCreek","1","cool",NA,56,13,48.67,2,"oak woodland",0.655,6.55
"394","CCC001","2022","Q2","NONNATIVE_shanDiv",0.277025059373976,20,"CacheCreek","1","cool",NA,56,13,48.67,2,"oak woodland",0.655,6.55
"395","CCC001","2022","Q3","NATIVE_shanDiv",0.583940803028913,20,"CacheCreek","1","cool",NA,56,13,48.67,2,"oak woodland",0.655,6.55
"396","CCC001","2022","Q3","NONNATIVE_shanDiv",0.260728828781615,20,"CacheCreek","1","cool",NA,56,13,48.67,2,"oak woodland",0.655,6.55
"397","CCC001","2022","Q4","NATIVE_shanDiv",0.518047700452168,20,"CacheCreek","1","cool",NA,56,13,48.67,2,"oak woodland",0.655,6.55
"398","CCC001","2022","Q4","NONNATIVE_shanDiv",0.218736702065026,20,"CacheCreek","1","cool",NA,56,13,48.67,2,"oak woodland",0.655,6.55
"399","CCC001","2022","Q5","NATIVE_shanDiv",0.610504717422004,20,"CacheCreek","1","cool",NA,56,13,48.67,2,"oak woodland",0.655,6.55
"400","CCC001","2022","Q5","NONNATIVE_shanDiv",0.6606416064932,20,"CacheCreek","1","cool",NA,56,13,48.67,2,"oak woodland",0.655,6.55
"401","CCC002","2021","Q1","NATIVE_shanDiv",0.101585203991326,21,"CacheCreek","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.28,2.8
"402","CCC002","2021","Q1","NONNATIVE_shanDiv",0.00231779386642148,21,"CacheCreek","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.28,2.8
"403","CCC002","2021","Q2","NATIVE_shanDiv",0.0449313942755453,21,"CacheCreek","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.28,2.8
"404","CCC002","2021","Q2","NONNATIVE_shanDiv",0.0647245354354764,21,"CacheCreek","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.28,2.8
"405","CCC002","2021","Q3","NATIVE_shanDiv",0.0568577922509992,21,"CacheCreek","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.28,2.8
"406","CCC002","2021","Q3","NONNATIVE_shanDiv",0.00230752808587419,21,"CacheCreek","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.28,2.8
"407","CCC002","2021","Q4","NATIVE_shanDiv",0.172023266185301,21,"CacheCreek","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.28,2.8
"408","CCC002","2021","Q4","NONNATIVE_shanDiv",0.0239111710410547,21,"CacheCreek","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.28,2.8
"409","CCC002","2021","Q5","NATIVE_shanDiv",0.0830566596664091,21,"CacheCreek","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.28,2.8
"410","CCC002","2021","Q5","NONNATIVE_shanDiv",0.00949155521300548,21,"CacheCreek","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.28,2.8
"411","CCC002","2022","Q1","NATIVE_shanDiv",0.15168326361478,21,"CacheCreek","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.28,2.8
"412","CCC002","2022","Q1","NONNATIVE_shanDiv",0.0312167740354908,21,"CacheCreek","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.28,2.8
"413","CCC002","2022","Q2","NATIVE_shanDiv",0.178497578164595,21,"CacheCreek","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.28,2.8
"414","CCC002","2022","Q2","NONNATIVE_shanDiv",0.607806182007551,21,"CacheCreek","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.28,2.8
"415","CCC002","2022","Q3","NATIVE_shanDiv",0.14365744759708,21,"CacheCreek","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.28,2.8
"416","CCC002","2022","Q3","NONNATIVE_shanDiv",0.191494552471659,21,"CacheCreek","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.28,2.8
"417","CCC002","2022","Q4","NATIVE_shanDiv",0.0892002358263071,21,"CacheCreek","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.28,2.8
"418","CCC002","2022","Q4","NONNATIVE_shanDiv",0.446136844519523,21,"CacheCreek","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.28,2.8
"419","CCC002","2022","Q5","NATIVE_shanDiv",0.1365385196396,21,"CacheCreek","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.28,2.8
"420","CCC002","2022","Q5","NONNATIVE_shanDiv",0.4856466541015,21,"CacheCreek","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.28,2.8
"421","CCC003","2021","Q1","NATIVE_shanDiv",0.116131596849898,22,"CacheCreek","1","warm",NA,56,13,48.67,2,"oak woodland",2.285,22.85
"422","CCC003","2021","Q1","NONNATIVE_shanDiv",0,22,"CacheCreek","1","warm",NA,56,13,48.67,2,"oak woodland",2.285,22.85
"423","CCC003","2021","Q2","NATIVE_shanDiv",0.00575854350929042,22,"CacheCreek","1","warm",NA,56,13,48.67,2,"oak woodland",2.285,22.85
"424","CCC003","2021","Q2","NONNATIVE_shanDiv",0,22,"CacheCreek","1","warm",NA,56,13,48.67,2,"oak woodland",2.285,22.85
"425","CCC003","2021","Q3","NATIVE_shanDiv",0.0158531980391016,22,"CacheCreek","1","warm",NA,56,13,48.67,2,"oak woodland",2.285,22.85
"426","CCC003","2021","Q3","NONNATIVE_shanDiv",0,22,"CacheCreek","1","warm",NA,56,13,48.67,2,"oak woodland",2.285,22.85
"427","CCC003","2021","Q4","NATIVE_shanDiv",0.00310245063007113,22,"CacheCreek","1","warm",NA,56,13,48.67,2,"oak woodland",2.285,22.85
"428","CCC003","2021","Q4","NONNATIVE_shanDiv",0,22,"CacheCreek","1","warm",NA,56,13,48.67,2,"oak woodland",2.285,22.85
"429","CCC003","2021","Q5","NATIVE_shanDiv",0,22,"CacheCreek","1","warm",NA,56,13,48.67,2,"oak woodland",2.285,22.85
"430","CCC003","2021","Q5","NONNATIVE_shanDiv",0,22,"CacheCreek","1","warm",NA,56,13,48.67,2,"oak woodland",2.285,22.85
"431","CCC003","2022","Q1","NATIVE_shanDiv",0.0925578253000833,22,"CacheCreek","1","warm",NA,56,13,48.67,2,"oak woodland",2.285,22.85
"432","CCC003","2022","Q1","NONNATIVE_shanDiv",0.0296299973307595,22,"CacheCreek","1","warm",NA,56,13,48.67,2,"oak woodland",2.285,22.85
"433","CCC003","2022","Q2","NATIVE_shanDiv",0.255287497918635,22,"CacheCreek","1","warm",NA,56,13,48.67,2,"oak woodland",2.285,22.85
"434","CCC003","2022","Q2","NONNATIVE_shanDiv",0,22,"CacheCreek","1","warm",NA,56,13,48.67,2,"oak woodland",2.285,22.85
"435","CCC003","2022","Q3","NATIVE_shanDiv",0,22,"CacheCreek","1","warm",NA,56,13,48.67,2,"oak woodland",2.285,22.85
"436","CCC003","2022","Q3","NONNATIVE_shanDiv",0.0650461388188987,22,"CacheCreek","1","warm",NA,56,13,48.67,2,"oak woodland",2.285,22.85
"437","CCC003","2022","Q4","NATIVE_shanDiv",0.263630186933004,22,"CacheCreek","1","warm",NA,56,13,48.67,2,"oak woodland",2.285,22.85
"438","CCC003","2022","Q4","NONNATIVE_shanDiv",0,22,"CacheCreek","1","warm",NA,56,13,48.67,2,"oak woodland",2.285,22.85
"439","CCC003","2022","Q5","NATIVE_shanDiv",0.147042185293243,22,"CacheCreek","1","warm",NA,56,13,48.67,2,"oak woodland",2.285,22.85
"440","CCC003","2022","Q5","NONNATIVE_shanDiv",0.039109295925869,22,"CacheCreek","1","warm",NA,56,13,48.67,2,"oak woodland",2.285,22.85
"441","CCC004","2021","Q1","NATIVE_shanDiv",1.26199022247738,23,"CacheCreek","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",1.3275,13.275
"442","CCC004","2021","Q1","NONNATIVE_shanDiv",0,23,"CacheCreek","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",1.3275,13.275
"443","CCC004","2021","Q2","NATIVE_shanDiv",1.30139034907976,23,"CacheCreek","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",1.3275,13.275
"444","CCC004","2021","Q2","NONNATIVE_shanDiv",0.00423305341742948,23,"CacheCreek","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",1.3275,13.275
"445","CCC004","2021","Q3","NATIVE_shanDiv",1.32732116423199,23,"CacheCreek","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",1.3275,13.275
"446","CCC004","2021","Q3","NONNATIVE_shanDiv",0,23,"CacheCreek","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",1.3275,13.275
"447","CCC004","2021","Q4","NATIVE_shanDiv",1.61429718174337,23,"CacheCreek","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",1.3275,13.275
"448","CCC004","2021","Q4","NONNATIVE_shanDiv",0,23,"CacheCreek","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",1.3275,13.275
"449","CCC004","2021","Q5","NATIVE_shanDiv",1.77138865439186,23,"CacheCreek","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",1.3275,13.275
"450","CCC004","2021","Q5","NONNATIVE_shanDiv",0.00773190598235095,23,"CacheCreek","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",1.3275,13.275
"451","CCC004","2022","Q1","NATIVE_shanDiv",0.559376289893295,23,"CacheCreek","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",1.3275,13.275
"452","CCC004","2022","Q1","NONNATIVE_shanDiv",0.112305845350094,23,"CacheCreek","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",1.3275,13.275
"453","CCC004","2022","Q2","NATIVE_shanDiv",0.613387693062603,23,"CacheCreek","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",1.3275,13.275
"454","CCC004","2022","Q2","NONNATIVE_shanDiv",0.253218676199689,23,"CacheCreek","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",1.3275,13.275
"455","CCC004","2022","Q3","NATIVE_shanDiv",0.442239040346425,23,"CacheCreek","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",1.3275,13.275
"456","CCC004","2022","Q3","NONNATIVE_shanDiv",0.0304119027716514,23,"CacheCreek","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",1.3275,13.275
"457","CCC004","2022","Q4","NATIVE_shanDiv",0.640625933981629,23,"CacheCreek","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",1.3275,13.275
"458","CCC004","2022","Q4","NONNATIVE_shanDiv",0.069808244061812,23,"CacheCreek","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",1.3275,13.275
"459","CCC004","2022","Q5","NATIVE_shanDiv",0.614653832354446,23,"CacheCreek","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",1.3275,13.275
"460","CCC004","2022","Q5","NONNATIVE_shanDiv",0.089627576059064,23,"CacheCreek","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",1.3275,13.275
"461","CCC005","2021","Q1","NATIVE_shanDiv",0,24,"CacheCreek","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",1.1,11
"462","CCC005","2021","Q1","NONNATIVE_shanDiv",0,24,"CacheCreek","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",1.1,11
"463","CCC005","2021","Q2","NATIVE_shanDiv",0.00604946313499942,24,"CacheCreek","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",1.1,11
"464","CCC005","2021","Q2","NONNATIVE_shanDiv",0,24,"CacheCreek","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",1.1,11
"465","CCC005","2021","Q3","NATIVE_shanDiv",0,24,"CacheCreek","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",1.1,11
"466","CCC005","2021","Q3","NONNATIVE_shanDiv",0,24,"CacheCreek","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",1.1,11
"467","CCC005","2021","Q4","NATIVE_shanDiv",0,24,"CacheCreek","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",1.1,11
"468","CCC005","2021","Q4","NONNATIVE_shanDiv",0,24,"CacheCreek","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",1.1,11
"469","CCC005","2021","Q5","NATIVE_shanDiv",0.344201186038071,24,"CacheCreek","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",1.1,11
"470","CCC005","2021","Q5","NONNATIVE_shanDiv",0,24,"CacheCreek","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",1.1,11
"471","CCC005","2022","Q1","NATIVE_shanDiv",0.472361598510135,24,"CacheCreek","1","warm",NA,56,59,2.65,1,"chaparral and serotinous conifer",1.1,11
