"","PlotID","year","native.nonnative.prop","cover","Site","num_burn","burned","X_1","notes","preFireName","preFireYear","crrnFRI","mdnRFRI","mnPFRID","mCC_FRI","PFR","NOTES_1","ppt","tmean","elevation","elev_units","elevation.1","slope","aspect_degrees","northsouth","eastwest","hli","Distance_km","Geology","def","TSLF","TSLF_bin","aspect_name","cool_warm_slope"
"116","CCC001","2021","nonnative_cover",4.1,"CacheCreek",1,"Yes","10S","cool slope",NA,1950,56,13,48.67,2,"oak woodland",NA,667.350036621094,16.2100009918213,320,"meters",320,21.5531707749101,12.0100158552694,0.84918577932074,-0.528094226629517,0.52985652233505,67,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",70,">10","north","cool"
"117","CCC001","2021","prop_native_cover",0.955818965517241,"CacheCreek",1,"Yes","10S","cool slope",NA,1950,56,13,48.67,2,"oak woodland",NA,667.350036621094,16.2100009918213,320,"meters",320,21.5531707749101,12.0100158552694,0.84918577932074,-0.528094226629517,0.52985652233505,67,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",70,">10","north","cool"
"118","CCC001","2022","native_cover",292.35,"CacheCreek",1,"Yes","10S","cool slope",NA,1950,56,13,48.67,2,"oak woodland",NA,667.350036621094,16.2100009918213,320,"meters",320,21.5531707749101,12.0100158552694,0.84918577932074,-0.528094226629517,0.52985652233505,67,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",70,">10","north","cool"
"119","CCC001","2022","nonnative_cover",82.3,"CacheCreek",1,"Yes","10S","cool slope",NA,1950,56,13,48.67,2,"oak woodland",NA,667.350036621094,16.2100009918213,320,"meters",320,21.5531707749101,12.0100158552694,0.84918577932074,-0.528094226629517,0.52985652233505,67,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",70,">10","north","cool"
"120","CCC001","2022","prop_native_cover",0.780328306419325,"CacheCreek",1,"Yes","10S","cool slope",NA,1950,56,13,48.67,2,"oak woodland",NA,667.350036621094,16.2100009918213,320,"meters",320,21.5531707749101,12.0100158552694,0.84918577932074,-0.528094226629517,0.52985652233505,67,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",70,">10","north","cool"
"121","CCC002","2021","native_cover",34.4,"CacheCreek",1,"Yes","10S","cool slope",NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,699.521057128906,16.5500011444092,513,"meters",513,30.1549023598705,355.944272923657,-0.586307597961464,-0.810088514035755,0.52252646269734,67,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",70,">10","north","cool"
"122","CCC002","2021","nonnative_cover",6.6,"CacheCreek",1,"Yes","10S","cool slope",NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,699.521057128906,16.5500011444092,513,"meters",513,30.1549023598705,355.944272923657,-0.586307597961464,-0.810088514035755,0.52252646269734,67,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",70,">10","north","cool"
"123","CCC002","2021","prop_native_cover",0.839024390243902,"CacheCreek",1,"Yes","10S","cool slope",NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,699.521057128906,16.5500011444092,513,"meters",513,30.1549023598705,355.944272923657,-0.586307597961464,-0.810088514035755,0.52252646269734,67,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",70,">10","north","cool"
"124","CCC002","2022","native_cover",108.2,"CacheCreek",1,"Yes","10S","cool slope",NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,699.521057128906,16.5500011444092,513,"meters",513,30.1549023598705,355.944272923657,-0.586307597961464,-0.810088514035755,0.52252646269734,67,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",70,">10","north","cool"
"125","CCC002","2022","nonnative_cover",134.1,"CacheCreek",1,"Yes","10S","cool slope",NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,699.521057128906,16.5500011444092,513,"meters",513,30.1549023598705,355.944272923657,-0.586307597961464,-0.810088514035755,0.52252646269734,67,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",70,">10","north","cool"
"126","CCC002","2022","prop_native_cover",0.446553858852662,"CacheCreek",1,"Yes","10S","cool slope",NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,699.521057128906,16.5500011444092,513,"meters",513,30.1549023598705,355.944272923657,-0.586307597961464,-0.810088514035755,0.52252646269734,67,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",70,">10","north","cool"
"127","CCC003","2021","native_cover",7.1,"CacheCreek",1,"Yes","10S","warm slope",NA,1950,56,13,48.67,2,"oak woodland",NA,684.7080078125,16.3200016021729,426,"meters",426,21.1531144565962,259.209926808182,-0.0285290156222536,0.999592964794983,0.938585912308628,67,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",70,">10","west","warm"
"128","CCC003","2021","nonnative_cover",0,"CacheCreek",1,"Yes","10S","warm slope",NA,1950,56,13,48.67,2,"oak woodland",NA,684.7080078125,16.3200016021729,426,"meters",426,21.1531144565962,259.209926808182,-0.0285290156222536,0.999592964794983,0.938585912308628,67,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",70,">10","west","warm"
"129","CCC003","2021","prop_native_cover",1,"CacheCreek",1,"Yes","10S","warm slope",NA,1950,56,13,48.67,2,"oak woodland",NA,684.7080078125,16.3200016021729,426,"meters",426,21.1531144565962,259.209926808182,-0.0285290156222536,0.999592964794983,0.938585912308628,67,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",70,">10","west","warm"
"130","CCC003","2022","native_cover",93.3,"CacheCreek",1,"Yes","10S","warm slope",NA,1950,56,13,48.67,2,"oak woodland",NA,684.7080078125,16.3200016021729,426,"meters",426,21.1531144565962,259.209926808182,-0.0285290156222536,0.999592964794983,0.938585912308628,67,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",70,">10","west","warm"
"131","CCC003","2022","nonnative_cover",9.9,"CacheCreek",1,"Yes","10S","warm slope",NA,1950,56,13,48.67,2,"oak woodland",NA,684.7080078125,16.3200016021729,426,"meters",426,21.1531144565962,259.209926808182,-0.0285290156222536,0.999592964794983,0.938585912308628,67,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",70,">10","west","warm"
"132","CCC003","2022","prop_native_cover",0.90406976744186,"CacheCreek",1,"Yes","10S","warm slope",NA,1950,56,13,48.67,2,"oak woodland",NA,684.7080078125,16.3200016021729,426,"meters",426,21.1531144565962,259.209926808182,-0.0285290156222536,0.999592964794983,0.938585912308628,67,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",70,">10","west","warm"
"133","CCC004","2021","native_cover",123.9,"CacheCreek",1,"Yes","10S","cool slope",NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,699.521057128906,16.5500011444092,453,"meters",453,25.8362419718542,327.968484144788,0.322101215710189,0.946705237567649,0.703870319293929,67,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",70,">10","northwest","cool"
"134","CCC004","2021","nonnative_cover",0.6,"CacheCreek",1,"Yes","10S","cool slope",NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,699.521057128906,16.5500011444092,453,"meters",453,25.8362419718542,327.968484144788,0.322101215710189,0.946705237567649,0.703870319293929,67,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",70,">10","northwest","cool"
"135","CCC004","2021","prop_native_cover",0.995180722891566,"CacheCreek",1,"Yes","10S","cool slope",NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,699.521057128906,16.5500011444092,453,"meters",453,25.8362419718542,327.968484144788,0.322101215710189,0.946705237567649,0.703870319293929,67,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",70,">10","northwest","cool"
"136","CCC004","2022","native_cover",434.9,"CacheCreek",1,"Yes","10S","cool slope",NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,699.521057128906,16.5500011444092,453,"meters",453,25.8362419718542,327.968484144788,0.322101215710189,0.946705237567649,0.703870319293929,67,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",70,">10","northwest","cool"
"137","CCC004","2022","nonnative_cover",46,"CacheCreek",1,"Yes","10S","cool slope",NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,699.521057128906,16.5500011444092,453,"meters",453,25.8362419718542,327.968484144788,0.322101215710189,0.946705237567649,0.703870319293929,67,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",70,">10","northwest","cool"
"138","CCC004","2022","prop_native_cover",0.904346017883136,"CacheCreek",1,"Yes","10S","cool slope",NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,699.521057128906,16.5500011444092,453,"meters",453,25.8362419718542,327.968484144788,0.322101215710189,0.946705237567649,0.703870319293929,67,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",70,">10","northwest","cool"
"139","CCC005","2021","native_cover",39,"CacheCreek",1,"Yes","10S","warm slope",NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,699.521057128906,16.5500011444092,541,"meters",541,30.4103418157994,266.068432981893,-0.567818912717884,0.823153498662236,0.982594433649342,67,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",70,">10","west","warm"
"140","CCC005","2021","nonnative_cover",2,"CacheCreek",1,"Yes","10S","warm slope",NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,699.521057128906,16.5500011444092,541,"meters",541,30.4103418157994,266.068432981893,-0.567818912717884,0.823153498662236,0.982594433649342,67,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",70,">10","west","warm"
"141","CCC005","2021","prop_native_cover",0.951219512195122,"CacheCreek",1,"Yes","10S","warm slope",NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,699.521057128906,16.5500011444092,541,"meters",541,30.4103418157994,266.068432981893,-0.567818912717884,0.823153498662236,0.982594433649342,67,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",70,">10","west","warm"
"142","CCC005","2022","native_cover",296.8,"CacheCreek",1,"Yes","10S","warm slope",NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,699.521057128906,16.5500011444092,541,"meters",541,30.4103418157994,266.068432981893,-0.567818912717884,0.823153498662236,0.982594433649342,67,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",70,">10","west","warm"
"143","CCC005","2022","nonnative_cover",154.3,"CacheCreek",1,"Yes","10S","warm slope",NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,699.521057128906,16.5500011444092,541,"meters",541,30.4103418157994,266.068432981893,-0.567818912717884,0.823153498662236,0.982594433649342,67,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",70,">10","west","warm"
"144","CCC005","2022","prop_native_cover",0.657947240079805,"CacheCreek",1,"Yes","10S","warm slope",NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,699.521057128906,16.5500011444092,541,"meters",541,30.4103418157994,266.068432981893,-0.567818912717884,0.823153498662236,0.982594433649342,67,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",70,">10","west","warm"
"145","CCC006","2021","native_cover",20,"CacheCreek",1,"Yes","10S","warm slope",NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,699.521057128906,16.5500011444092,523,"meters",523,23.6361388795633,235.241123410201,-0.929284399374792,0.369365002509216,0.922606376091638,67,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",70,">10","southwest","warm"
"146","CCC006","2021","nonnative_cover",0,"CacheCreek",1,"Yes","10S","warm slope",NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,699.521057128906,16.5500011444092,523,"meters",523,23.6361388795633,235.241123410201,-0.929284399374792,0.369365002509216,0.922606376091638,67,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",70,">10","southwest","warm"
"147","CCC006","2021","prop_native_cover",1,"CacheCreek",1,"Yes","10S","warm slope",NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,699.521057128906,16.5500011444092,523,"meters",523,23.6361388795633,235.241123410201,-0.929284399374792,0.369365002509216,0.922606376091638,67,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",70,">10","southwest","warm"
"148","CCC006","2022","native_cover",52.3,"CacheCreek",1,"Yes","10S","warm slope",NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,699.521057128906,16.5500011444092,523,"meters",523,23.6361388795633,235.241123410201,-0.929284399374792,0.369365002509216,0.922606376091638,67,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",70,">10","southwest","warm"
"149","CCC006","2022","nonnative_cover",1.5,"CacheCreek",1,"Yes","10S","warm slope",NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,699.521057128906,16.5500011444092,523,"meters",523,23.6361388795633,235.241123410201,-0.929284399374792,0.369365002509216,0.922606376091638,67,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",70,">10","southwest","warm"
"150","CCC006","2022","prop_native_cover",0.972118959107807,"CacheCreek",1,"Yes","10S","warm slope",NA,1950,56,59,2.65,1,"chaparral and serotinous conifer",NA,699.521057128906,16.5500011444092,523,"meters",523,23.6361388795633,235.241123410201,-0.929284399374792,0.369365002509216,0.922606376091638,67,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",70,">10","southwest","warm"
"151","CCC007","2021","native_cover",22.9,"CacheCreek",7,"Yes","10S","warm slope","sixteen_complex",2012,13,59,-77.17,-3,"chaparral and serotinous conifer",NA,626.387023925781,16.0400009155273,429,"meters",429,23.3542614715584,87.8634907820376,0.994893391445923,-0.100931361118477,0.551121454942731,68,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",8,"<10","east","cool"
"152","CCC007","2021","nonnative_cover",216.1,"CacheCreek",7,"Yes","10S","warm slope","sixteen_complex",2012,13,59,-77.17,-3,"chaparral and serotinous conifer",NA,626.387023925781,16.0400009155273,429,"meters",429,23.3542614715584,87.8634907820376,0.994893391445923,-0.100931361118477,0.551121454942731,68,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",8,"<10","east","cool"
"153","CCC007","2021","prop_native_cover",0.09581589958159,"CacheCreek",7,"Yes","10S","warm slope","sixteen_complex",2012,13,59,-77.17,-3,"chaparral and serotinous conifer",NA,626.387023925781,16.0400009155273,429,"meters",429,23.3542614715584,87.8634907820376,0.994893391445923,-0.100931361118477,0.551121454942731,68,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",8,"<10","east","cool"
"154","CCC007","2022","native_cover",41.2,"CacheCreek",7,"Yes","10S","warm slope","sixteen_complex",2012,13,59,-77.17,-3,"chaparral and serotinous conifer",NA,626.387023925781,16.0400009155273,429,"meters",429,23.3542614715584,87.8634907820376,0.994893391445923,-0.100931361118477,0.551121454942731,68,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",8,"<10","east","cool"
"155","CCC007","2022","nonnative_cover",514,"CacheCreek",7,"Yes","10S","warm slope","sixteen_complex",2012,13,59,-77.17,-3,"chaparral and serotinous conifer",NA,626.387023925781,16.0400009155273,429,"meters",429,23.3542614715584,87.8634907820376,0.994893391445923,-0.100931361118477,0.551121454942731,68,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",8,"<10","east","cool"
"156","CCC007","2022","prop_native_cover",0.074207492795389,"CacheCreek",7,"Yes","10S","warm slope","sixteen_complex",2012,13,59,-77.17,-3,"chaparral and serotinous conifer",NA,626.387023925781,16.0400009155273,429,"meters",429,23.3542614715584,87.8634907820376,0.994893391445923,-0.100931361118477,0.551121454942731,68,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",8,"<10","east","cool"
"157","CCC008","2021","native_cover",109.8,"CacheCreek",7,"yes","10S","warm slope","sixteen_complex",2012,13,12,4.42,1,"oak woodland",NA,626.387023925781,16.0400009155273,423,"meters",423,31.7897290512927,95.9632911240927,-0.144210602285031,0.98954701868511,0.519459371596819,69,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",8,"<10","east","cool"
"158","CCC008","2021","nonnative_cover",127.1,"CacheCreek",7,"yes","10S","warm slope","sixteen_complex",2012,13,12,4.42,1,"oak woodland",NA,626.387023925781,16.0400009155273,423,"meters",423,31.7897290512927,95.9632911240927,-0.144210602285031,0.98954701868511,0.519459371596819,69,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",8,"<10","east","cool"
"159","CCC008","2021","prop_native_cover",0.463486703250317,"CacheCreek",7,"yes","10S","warm slope","sixteen_complex",2012,13,12,4.42,1,"oak woodland",NA,626.387023925781,16.0400009155273,423,"meters",423,31.7897290512927,95.9632911240927,-0.144210602285031,0.98954701868511,0.519459371596819,69,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",8,"<10","east","cool"
"160","CCC008","2022","native_cover",140.2,"CacheCreek",7,"yes","10S","warm slope","sixteen_complex",2012,13,12,4.42,1,"oak woodland",NA,626.387023925781,16.0400009155273,423,"meters",423,31.7897290512927,95.9632911240927,-0.144210602285031,0.98954701868511,0.519459371596819,69,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",8,"<10","east","cool"
"161","CCC008","2022","nonnative_cover",301,"CacheCreek",7,"yes","10S","warm slope","sixteen_complex",2012,13,12,4.42,1,"oak woodland",NA,626.387023925781,16.0400009155273,423,"meters",423,31.7897290512927,95.9632911240927,-0.144210602285031,0.98954701868511,0.519459371596819,69,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",8,"<10","east","cool"
"162","CCC008","2022","prop_native_cover",0.317769718948323,"CacheCreek",7,"yes","10S","warm slope","sixteen_complex",2012,13,12,4.42,1,"oak woodland",NA,626.387023925781,16.0400009155273,423,"meters",423,31.7897290512927,95.9632911240927,-0.144210602285031,0.98954701868511,0.519459371596819,69,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",8,"<10","east","cool"
"163","CCC009","2021","native_cover",220,"CacheCreek",7,"yes","10S","warm slope","sixteen_complex",2012,11,12,-5.83,-1,"oak woodland",NA,626.387023925781,16.0400009155273,431,"meters",431,36.5492673733841,93.7352282542618,0.871496155780843,-0.490402335291353,0.468871564240668,69,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",8,"<10","east","cool"
"164","CCC009","2021","nonnative_cover",56.2,"CacheCreek",7,"yes","10S","warm slope","sixteen_complex",2012,11,12,-5.83,-1,"oak woodland",NA,626.387023925781,16.0400009155273,431,"meters",431,36.5492673733841,93.7352282542618,0.871496155780843,-0.490402335291353,0.468871564240668,69,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",8,"<10","east","cool"
"165","CCC009","2021","prop_native_cover",0.796524257784214,"CacheCreek",7,"yes","10S","warm slope","sixteen_complex",2012,11,12,-5.83,-1,"oak woodland",NA,626.387023925781,16.0400009155273,431,"meters",431,36.5492673733841,93.7352282542618,0.871496155780843,-0.490402335291353,0.468871564240668,69,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",8,"<10","east","cool"
"166","CCC009","2022","native_cover",264.9,"CacheCreek",7,"yes","10S","warm slope","sixteen_complex",2012,11,12,-5.83,-1,"oak woodland",NA,626.387023925781,16.0400009155273,431,"meters",431,36.5492673733841,93.7352282542618,0.871496155780843,-0.490402335291353,0.468871564240668,69,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",8,"<10","east","cool"
"167","CCC009","2022","nonnative_cover",148.7,"CacheCreek",7,"yes","10S","warm slope","sixteen_complex",2012,11,12,-5.83,-1,"oak woodland",NA,626.387023925781,16.0400009155273,431,"meters",431,36.5492673733841,93.7352282542618,0.871496155780843,-0.490402335291353,0.468871564240668,69,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",8,"<10","east","cool"
"168","CCC009","2022","prop_native_cover",0.640473887814313,"CacheCreek",7,"yes","10S","warm slope","sixteen_complex",2012,11,12,-5.83,-1,"oak woodland",NA,626.387023925781,16.0400009155273,431,"meters",431,36.5492673733841,93.7352282542618,0.871496155780843,-0.490402335291353,0.468871564240668,69,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",8,"<10","east","cool"
"169","CCC010","2021","native_cover",109,"CacheCreek",7,"yes","10S","cool slope","sixteen_complex",2012,13,59,-77.17,-3,"chaparral and serotinous conifer",NA,626.387023925781,16.0400009155273,374,"meters",374,37.268983509719,40.3976446760922,-0.90344413154837,0.428705844572724,0.298972650093717,69,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",8,"<10","northeast","cool"
"170","CCC010","2021","nonnative_cover",46.2,"CacheCreek",7,"yes","10S","cool slope","sixteen_complex",2012,13,59,-77.17,-3,"chaparral and serotinous conifer",NA,626.387023925781,16.0400009155273,374,"meters",374,37.268983509719,40.3976446760922,-0.90344413154837,0.428705844572724,0.298972650093717,69,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",8,"<10","northeast","cool"
"171","CCC010","2021","prop_native_cover",0.702319587628866,"CacheCreek",7,"yes","10S","cool slope","sixteen_complex",2012,13,59,-77.17,-3,"chaparral and serotinous conifer",NA,626.387023925781,16.0400009155273,374,"meters",374,37.268983509719,40.3976446760922,-0.90344413154837,0.428705844572724,0.298972650093717,69,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",8,"<10","northeast","cool"
"172","CCC010","2022","native_cover",146,"CacheCreek",7,"yes","10S","cool slope","sixteen_complex",2012,13,59,-77.17,-3,"chaparral and serotinous conifer",NA,626.387023925781,16.0400009155273,374,"meters",374,37.268983509719,40.3976446760922,-0.90344413154837,0.428705844572724,0.298972650093717,69,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",8,"<10","northeast","cool"
"173","CCC010","2022","nonnative_cover",286,"CacheCreek",7,"yes","10S","cool slope","sixteen_complex",2012,13,59,-77.17,-3,"chaparral and serotinous conifer",NA,626.387023925781,16.0400009155273,374,"meters",374,37.268983509719,40.3976446760922,-0.90344413154837,0.428705844572724,0.298972650093717,69,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",8,"<10","northeast","cool"
"174","CCC010","2022","prop_native_cover",0.337962962962963,"CacheCreek",7,"yes","10S","cool slope","sixteen_complex",2012,13,59,-77.17,-3,"chaparral and serotinous conifer",NA,626.387023925781,16.0400009155273,374,"meters",374,37.268983509719,40.3976446760922,-0.90344413154837,0.428705844572724,0.298972650093717,69,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",8,"<10","northeast","cool"
"175","CCC011","2021","native_cover",150.7,"CacheCreek",7,"yes","10S","cool slope","sixteen_complex",2012,11,59,-79.45,-3,"chaparral and serotinous conifer",NA,626.387023925781,16.0400009155273,405,"meters",405,28.0893039007645,317.642140751015,-0.942326113318852,-0.334696125100644,0.755607208387677,69,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",8,"<10","northwest","cool"
"176","CCC011","2021","nonnative_cover",56.4,"CacheCreek",7,"yes","10S","cool slope","sixteen_complex",2012,11,59,-79.45,-3,"chaparral and serotinous conifer",NA,626.387023925781,16.0400009155273,405,"meters",405,28.0893039007645,317.642140751015,-0.942326113318852,-0.334696125100644,0.755607208387677,69,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",8,"<10","northwest","cool"
"177","CCC011","2021","prop_native_cover",0.727667793336552,"CacheCreek",7,"yes","10S","cool slope","sixteen_complex",2012,11,59,-79.45,-3,"chaparral and serotinous conifer",NA,626.387023925781,16.0400009155273,405,"meters",405,28.0893039007645,317.642140751015,-0.942326113318852,-0.334696125100644,0.755607208387677,69,"Ku","Ku: Marine sedimentary and metasedimentary rocks (Upper Cretaceous) - Upper Cretaceous sandstone, shale, and conglomerate.",8,"<10","northwest","cool"
