"","PlotID","year","spp","SEEDLING.RESPROUT","num_burn","cool.warm_slope","Lifeform","Native_nonnative","fac.obl","plotid_time","species_type","n_species","n_species_native.non","n_species_lifeform"
"205","BOB015",2021,"ADFA","RESPROUT",4,"cool","SH","native","FAC","BOB015 4 cool 2021","ADFA_RESPROUT",54,40,8
"206","BOB015",2022,"ADFA","RESPROUT",4,"cool","SH","native","FAC","BOB015 4 cool 2022","ADFA_RESPROUT",42,27,8
"207","BOB016",2021,"ADFA","RESPROUT",4,"cool","SH","native","FAC","BOB016 4 cool 2021","ADFA_RESPROUT",60,42,8
"208","BOB016",2022,"ADFA","RESPROUT",4,"cool","SH","native","FAC","BOB016 4 cool 2022","ADFA_RESPROUT",41,27,9
"209","BOB017",2021,"ADFA","RESPROUT",4,"warm","SH","native","FAC","BOB017 4 warm 2021","ADFA_RESPROUT",38,26,6
"210","BOB017",2022,"ADFA","RESPROUT",4,"warm","SH","native","FAC","BOB017 4 warm 2022","ADFA_RESPROUT",24,15,6
"211","BOB018",2021,"ADFA","RESPROUT",3,"warm","SH","native","FAC","BOB018 3 warm 2021","ADFA_RESPROUT",27,14,3
"212","BOB018",2022,"ADFA","RESPROUT",3,"warm","SH","native","FAC","BOB018 3 warm 2022","ADFA_RESPROUT",24,15,6
"213","BOB018",2022,"ADFA","SEEDLING",3,"warm","SH","native","FAC","BOB018 3 warm 2022","ADFA_SEEDLING",24,15,6
"214","BOB019",2021,"ADFA","RESPROUT",5,"cool","SH","native","FAC","BOB019 5 cool 2021","ADFA_RESPROUT",48,30,6
"215","BOB019",2022,"ADFA","RESPROUT",5,"cool","SH","native","FAC","BOB019 5 cool 2022","ADFA_RESPROUT",43,25,5
"216","CCC003",2021,"ADFA","SEEDLING",1,"warm","SH","native","FAC","CCC003 1 warm 2021","ADFA_SEEDLING",18,16,5
"217","CCC003",2021,"ADFA","RESPROUT",1,"warm","SH","native","FAC","CCC003 1 warm 2021","ADFA_RESPROUT",18,16,5
"218","CCC003",2022,"ADFA","RESPROUT",1,"warm","SH","native","FAC","CCC003 1 warm 2022","ADFA_RESPROUT",32,17,6
"219","CCC003",2022,"ADFA","SEEDLING",1,"warm","SH","native","FAC","CCC003 1 warm 2022","ADFA_SEEDLING",32,17,6
"220","CCC004",2021,"ADFA","",1,"cool","SH","native","FAC","CCC004 1 cool 2021","ADFA_",42,34,7
"221","CCC005",2021,"ADFA","SEEDLING",1,"warm","SH","native","FAC","CCC005 1 warm 2021","ADFA_SEEDLING",28,23,6
"222","CCC005",2022,"ADFA","SEEDLING",1,"warm","SH","native","FAC","CCC005 1 warm 2022","ADFA_SEEDLING",43,28,6
"223","CCC006",2021,"ADFA","RESPROUT",1,"warm","SH","native","FAC","CCC006 1 warm 2021","ADFA_RESPROUT",14,13,6
"224","CCC006",2022,"ADFA","RESPROUT",1,"warm","SH","native","FAC","CCC006 1 warm 2022","ADFA_RESPROUT",28,18,5
"225","CCC006",2022,"ADFA","SEEDLING",1,"warm","SH","native","FAC","CCC006 1 warm 2022","ADFA_SEEDLING",28,18,5
"226","CCC007",2021,"ADFA","RESPROUT",7,"warm","SH","native","FAC","CCC007 7 warm 2021","ADFA_RESPROUT",40,31,6
"227","CCC008",2021,"ADFA","RESPROUT",7,"warm","SH","native","FAC","CCC008 7 warm 2021","ADFA_RESPROUT",41,32,6
"228","CCC008",2021,"ADFA","SEEDLING",7,"warm","SH","native","FAC","CCC008 7 warm 2021","ADFA_SEEDLING",41,32,6
"229","CCC008",2022,"ADFA","RESPROUT",7,"warm","SH","native","FAC","CCC008 7 warm 2022","ADFA_RESPROUT",46,35,9
"230","CCC008",2022,"ADFA","SEEDLING",7,"warm","SH","native","FAC","CCC008 7 warm 2022","ADFA_SEEDLING",46,35,9
"231","CCC009",2021,"ADFA","RESPROUT",7,"warm","SH","native","FAC","CCC009 7 warm 2021","ADFA_RESPROUT",29,22,4
"232","CCC009",2022,"ADFA","RESPROUT",7,"warm","SH","native","FAC","CCC009 7 warm 2022","ADFA_RESPROUT",34,24,4
"233","CCC010",2021,"ADFA","RESPROUT",7,"cool","SH","native","FAC","CCC010 7 cool 2021","ADFA_RESPROUT",55,43,8
"234","CCC011",2021,"ADFA","",7,"cool","SH","native","FAC","CCC011 7 cool 2021","ADFA_",50,40,7
"235","CCC011",2022,"ADFA","SEEDLING",7,"cool","SH","native","FAC","CCC011 7 cool 2022","ADFA_SEEDLING",49,40,8
"236","CCC011",2022,"ADFA","RESPROUT",7,"cool","SH","native","FAC","CCC011 7 cool 2022","ADFA_RESPROUT",49,40,8
"237","COL007",2022,"ADFA","RESPROUT",3,"warm","SH","native","FAC","COL007 3 warm 2022","ADFA_RESPROUT",41,32,9
"238","COL007",2022,"ADFA","SEEDLING",3,"warm","SH","native","FAC","COL007 3 warm 2022","ADFA_SEEDLING",41,32,9
"239","COL012",2021,"ADFA","RESPROUT",3,"cool","SH","native","FAC","COL012 3 cool 2021","ADFA_RESPROUT",47,35,6
"240","COL012",2022,"ADFA","RESPROUT",3,"cool","SH","native","FAC","COL012 3 cool 2022","ADFA_RESPROUT",43,34,7
"241","COL013",2021,"ADFA","RESPROUT",3,"warm","SH","native","FAC","COL013 3 warm 2021","ADFA_RESPROUT",41,29,6
"242","COL013",2022,"ADFA","RESPROUT",3,"warm","SH","native","FAC","COL013 3 warm 2022","ADFA_RESPROUT",40,28,8
"243","COL013",2022,"ADFA","SEEDLING",3,"warm","SH","native","FAC","COL013 3 warm 2022","ADFA_SEEDLING",40,28,8
"244","COL017",2021,"ADFA","RESPROUT",3,"cool","SH","native","FAC","COL017 3 cool 2021","ADFA_RESPROUT",49,36,7
"245","COL017",2022,"ADFA","RESPROUT",3,"cool","SH","native","FAC","COL017 3 cool 2022","ADFA_RESPROUT",52,38,8
"246","COL018",2022,"ADFA","RESROUT",3,"warm","SH","native","FAC","COL018 3 warm 2022","ADFA_RESROUT",27,18,5
"247","QUA001",2021,"ADFA","resprout",2,"warm","SH","native","FAC","QUA001 2 warm 2021","ADFA_resprout",26,17,6
"248","QUA001",2021,"ADFA","seedling",2,"warm","SH","native","FAC","QUA001 2 warm 2021","ADFA_seedling",26,17,6
"249","QUA002",2021,"ADFA","RESPROUT",2,"warm","SH","native","FAC","QUA002 2 warm 2021","ADFA_RESPROUT",27,23,7
"250","QUA002",2021,"ADFA","SEEDLING",2,"warm","SH","native","FAC","QUA002 2 warm 2021","ADFA_SEEDLING",27,23,7
"251","QUA002",2022,"ADFA","RESPROUT",2,"warm","SH","native","FAC","QUA002 2 warm 2022","ADFA_RESPROUT",24,14,6
"252","QUA002",2022,"ADFA","SEEDLING",2,"warm","SH","native","FAC","QUA002 2 warm 2022","ADFA_SEEDLING",24,14,6
"253","QUA003",2021,"ADFA","RESPROUT",2,"warm","SH","native","FAC","QUA003 2 warm 2021","ADFA_RESPROUT",24,16,4
"254","QUA003",2021,"ADFA","SEEDLING",2,"warm","SH","native","FAC","QUA003 2 warm 2021","ADFA_SEEDLING",24,16,4
"255","QUA003",2022,"ADFA","RESPROUT",2,"warm","SH","native","FAC","QUA003 2 warm 2022","ADFA_RESPROUT",25,17,4
"256","QUA004",2021,"ADFA","SEEDLING",1,"warm","SH","native","FAC","QUA004 1 warm 2021","ADFA_SEEDLING",28,21,5
"257","QUA004",2021,"ADFA","RESPROUT",1,"warm","SH","native","FAC","QUA004 1 warm 2021","ADFA_RESPROUT",28,21,5
"258","QUA004",2022,"ADFA","SEEDLING",1,"warm","SH","native","FAC","QUA004 1 warm 2022","ADFA_SEEDLING",38,24,5
"259","QUA004",2022,"ADFA","RESPROUT",1,"warm","SH","native","FAC","QUA004 1 warm 2022","ADFA_RESPROUT",38,24,5
"260","QUA005",2021,"ADFA","RESPROUT",1,"warm","SH","native","FAC","QUA005 1 warm 2021","ADFA_RESPROUT",26,20,7
"261","QUA005",2021,"ADFA","SEEDLING",1,"warm","SH","native","FAC","QUA005 1 warm 2021","ADFA_SEEDLING",26,20,7
"262","QUA005",2022,"ADFA","RESPROUT",1,"warm","SH","native","FAC","QUA005 1 warm 2022","ADFA_RESPROUT",29,21,5
"263","QUA006",2021,"ADFA","SEEDLING",1,"warm","SH","native","FAC","QUA006 1 warm 2021","ADFA_SEEDLING",23,17,6
"264","QUA006",2021,"ADFA","RESPROUT",1,"warm","SH","native","FAC","QUA006 1 warm 2021","ADFA_RESPROUT",23,17,6
"265","QUA006",2022,"ADFA","SEEDLING",1,"warm","SH","native","FAC","QUA006 1 warm 2022","ADFA_SEEDLING",37,23,7
"266","QUA006",2022,"ADFA","RESPROUT",1,"warm","SH","native","FAC","QUA006 1 warm 2022","ADFA_RESPROUT",37,23,7
"267","QUA008",2021,"ADFA","SEEDLING",1,"warm","SH","native","FAC","QUA008 1 warm 2021","ADFA_SEEDLING",25,18,6
"268","QUA008",2022,"ADFA","SEEDLING",1,"warm","SH","native","FAC","QUA008 1 warm 2022","ADFA_SEEDLING",34,23,5
"269","QUA008",2021,"ADFA","RESPROUT",1,"warm","SH","native","FAC","QUA008 1 warm 2021","ADFA_RESPROUT",25,18,6
"270","QUA008",2022,"ADFA","RESPROUT",1,"warm","SH","native","FAC","QUA008 1 warm 2022","ADFA_RESPROUT",34,23,5
"271","QUA009",2021,"ADFA","SEEDLING",1,"warm","SH","native","FAC","QUA009 1 warm 2021","ADFA_SEEDLING",21,13,4
"272","QUA009",2021,"ADFA","RESPROUT",1,"warm","SH","native","FAC","QUA009 1 warm 2021","ADFA_RESPROUT",21,13,4
"273","QUA009",2022,"ADFA","RESPROUT",1,"warm","SH","native","FAC","QUA009 1 warm 2022","ADFA_RESPROUT",18,11,3
"274","QUA009",2022,"ADFA","SEEDLING",1,"warm","SH","native","FAC","QUA009 1 warm 2022","ADFA_SEEDLING",18,11,3
"275","QUA010",2021,"ADFA","SEEDLING",2,"cool","SH","native","FAC","QUA010 2 cool 2021","ADFA_SEEDLING",27,17,6
"276","QUA010",2021,"ADFA","RESPROUT",2,"cool","SH","native","FAC","QUA010 2 cool 2021","ADFA_RESPROUT",27,17,6
"277","QUA010",2022,"ADFA","SEEDLING",2,"cool","SH","native","FAC","QUA010 2 cool 2022","ADFA_SEEDLING",23,15,5
"278","QUA010",2022,"ADFA","RESPROUT",2,"cool","SH","native","FAC","QUA010 2 cool 2022","ADFA_RESPROUT",23,15,5
"279","QUA011",2021,"ADFA","RESPROUT",1,"warm","SH","native","FAC","QUA011 1 warm 2021","ADFA_RESPROUT",24,17,6
"280","QUA011",2021,"ADFA","SEEDLING",1,"warm","SH","native","FAC","QUA011 1 warm 2021","ADFA_SEEDLING",24,17,6
"281","QUA011",2022,"ADFA","SEEDLING",1,"warm","SH","native","FAC","QUA011 1 warm 2022","ADFA_SEEDLING",32,21,6
"282","QUA011",2022,"ADFA","RESPROUT",1,"warm","SH","native","FAC","QUA011 1 warm 2022","ADFA_RESPROUT",32,21,6
"283","QUA015",2021,"ADFA","SEEDLING",1,"cool","SH","native","FAC","QUA015 1 cool 2021","ADFA_SEEDLING",44,30,8
"284","QUA015",2021,"ADFA","RESPROUT",1,"cool","SH","native","FAC","QUA015 1 cool 2021","ADFA_RESPROUT",44,30,8
"285","QUA015",2022,"ADFA","SEEDLING",1,"cool","SH","native","FAC","QUA015 1 cool 2022","ADFA_SEEDLING",41,28,10
"286","QUA015",2022,"ADFA","RESPROUT",1,"cool","SH","native","FAC","QUA015 1 cool 2022","ADFA_RESPROUT",41,28,10
"287","QUA016",2021,"ADFA","SEEDLING",1,"cool","SH","native","FAC","QUA016 1 cool 2021","ADFA_SEEDLING",48,35,8
"288","QUA016",2021,"ADFA","RESPROUT",1,"cool","SH","native","FAC","QUA016 1 cool 2021","ADFA_RESPROUT",48,35,8
"289","QUA016",2022,"ADFA","RESPROUT",1,"cool","SH","native","FAC","QUA016 1 cool 2022","ADFA_RESPROUT",50,32,8
"290","QUA020",2021,"ADFA","RESPROUT",1,"cool","SH","native","FAC","QUA020 1 cool 2021","ADFA_RESPROUT",39,27,8
"291","QUA020",2021,"ADFA","SEEDLING",1,"cool","SH","native","FAC","QUA020 1 cool 2021","ADFA_SEEDLING",39,27,8
"292","QUA020",2022,"ADFA","SEEDLING",1,"cool","SH","native","FAC","QUA020 1 cool 2022","ADFA_SEEDLING",47,31,8
"293","QUA020",2022,"ADFA","RESPROUT",1,"cool","SH","native","FAC","QUA020 1 cool 2022","ADFA_RESPROUT",47,31,8
"294","QUA021",2021,"ADFA","SEEDLING",1,"cool","SH","native","FAC","QUA021 1 cool 2021","ADFA_SEEDLING",31,24,5
"295","QUA021",2022,"ADFA","SEEDLING",1,"cool","SH","native","FAC","QUA021 1 cool 2022","ADFA_SEEDLING",45,30,6
"296","QUA021",2022,"ADFA","RESPROUT",1,"cool","SH","native","FAC","QUA021 1 cool 2022","ADFA_RESPROUT",45,30,6
"297","QUA022",2021,"ADFA","SEEDLING",1,"cool","SH","native","FAC","QUA022 1 cool 2021","ADFA_SEEDLING",80,52,12
"298","QUA022",2021,"ADFA","SEEDLING",1,"cool","SH","native","FAC","QUA022 1 cool 2021","ADFA_SEEDLING",80,52,12
"299","QUA022",2021,"ADFA","RESPROUT",1,"cool","SH","native","FAC","QUA022 1 cool 2021","ADFA_RESPROUT",80,52,12
"300","QUA022",2021,"ADFA","RESPROUT",1,"cool","SH","native","FAC","QUA022 1 cool 2021","ADFA_RESPROUT",80,52,12
"301","QUA022",2022,"ADFA","SEEDLING",1,"cool","SH","native","FAC","QUA022 1 cool 2022","ADFA_SEEDLING",94,44,8
"302","QUA022",2022,"ADFA","SEEDLING",1,"cool","SH","native","FAC","QUA022 1 cool 2022","ADFA_SEEDLING",94,44,8
"303","QUA022",2022,"ADFA","RESPROUT",1,"cool","SH","native","FAC","QUA022 1 cool 2022","ADFA_RESPROUT",94,44,8
"304","QUA022",2022,"ADFA","RESPROUT",1,"cool","SH","native","FAC","QUA022 1 cool 2022","ADFA_RESPROUT",94,44,8
"305","QUA024",2022,"ADFA","RESPROUT",2,"cool","SH","native","FAC","QUA024 2 cool 2022","ADFA_RESPROUT",47,32,7
"306","QUA024",2022,"ADFA","SEEDLING",2,"cool","SH","native","FAC","QUA024 2 cool 2022","ADFA_SEEDLING",47,32,7
"307","QUA025",2022,"ADFA","RESPROUT",2,"cool","SH","native","FAC","QUA025 2 cool 2022","ADFA_RESPROUT",28,18,7
"308","QUA025",2022,"ADFA","SEEDLING",2,"cool","SH","native","FAC","QUA025 2 cool 2022","ADFA_SEEDLING",28,18,7
"309","CCC004",2021,"ADIJOR","",1,"cool","FERN","native","","CCC004 1 cool 2021","ADIJOR_",42,34,1
"310","CCC010",2022,"ADIJOR","",7,"cool","FERN","native","","CCC010 7 cool 2022","ADIJOR_",51,36,1
"311","CCC010",2021,"ADIJOR","",7,"cool","FERN","native","","CCC010 7 cool 2021","ADIJOR_",55,43,1
"312","CCC012",2021,"ADIJOR","",7,"cool","FERN","native","","CCC012 7 cool 2021","ADIJOR_",52,41,1
"313","CCC012",2022,"ADIJOR","",7,"cool","FERN","native","","CCC012 7 cool 2022","ADIJOR_",36,25,1
"314","BOB008",2021,"AESCAL","",3,"cool","TR","native","FAC","BOB008 3 cool 2021","AESCAL_",37,25,3
"315","BOB015",2021,"AESCAL","",4,"cool","TR","native","FAC","BOB015 4 cool 2021","AESCAL_",54,40,3
"316","BOB015",2022,"AESCAL","",4,"cool","TR","native","FAC","BOB015 4 cool 2022","AESCAL_",42,27,2
"317","CCC001",2021,"AESCAL","RESPROUT",1,"cool","TR","native","FAC","CCC001 1 cool 2021","AESCAL_RESPROUT",41,34,3
"318","CCC001",2022,"AESCAL","RESPROUT",1,"cool","TR","native","FAC","CCC001 1 cool 2022","AESCAL_RESPROUT",58,41,4
"319","CCC004",2021,"AESCAL","",1,"cool","TR","native","FAC","CCC004 1 cool 2021","AESCAL_",42,34,3
"320","CCC004",2022,"AESCAL","RESPROUT",1,"cool","TR","native","FAC","CCC004 1 cool 2022","AESCAL_RESPROUT",49,36,5
"321","CCC004",2022,"AESCAL","SEEDLING",1,"cool","TR","native","FAC","CCC004 1 cool 2022","AESCAL_SEEDLING",49,36,5
"322","QUA004",2021,"AESCAL","SEEDLING",1,"warm","TR","native","FAC","QUA004 1 warm 2021","AESCAL_SEEDLING",28,21,2
"323","QUA021",2021,"AESCAL","RESPROUT",1,"cool","TR","native","FAC","QUA021 1 cool 2021","AESCAL_RESPROUT",31,24,1
"324","QUA021",2022,"AESCAL","RESPROUT",1,"cool","TR","native","FAC","QUA021 1 cool 2022","AESCAL_RESPROUT",45,30,2
"325","QUA022",2022,"AESCAL","",1,"cool","TR","native","FAC","QUA022 1 cool 2022","AESCAL_",94,44,4
"326","QUA022",2022,"AESCAL","",1,"cool","TR","native","FAC","QUA022 1 cool 2022","AESCAL_",94,44,4
"327","BOB007",2021,"AGOGRA","",3,"cool","FB","native","","BOB007 3 cool 2021","AGOGRA_",50,34,36
"328","BOB009",2021,"AGOGRA","",3,"warm","FB","native","","BOB009 3 warm 2021","AGOGRA_",34,19,26
"329","BOB011",2021,"AGOGRA","",4,"warm","FB","native","","BOB011 4 warm 2021","AGOGRA_",26,13,20
"330","BOB012",2021,"AGOGRA","",4,"warm","FB","native","","BOB012 4 warm 2021","AGOGRA_",35,25,24
"331","BOB014",2021,"AGOGRA","",4,"cool","FB","native","","BOB014 4 cool 2021","AGOGRA_",48,32,31
"332","CCC001",2021,"AGOGRA","",1,"cool","FB","native","","CCC001 1 cool 2021","AGOGRA_",41,34,27
"333","QUA020",2022,"AGOGRA","",1,"cool","FB","native","","QUA020 1 cool 2022","AGOGRA_",47,31,33
"334","CCC010",2021,"AIRCAR","",7,"cool","GR","non-native","","CCC010 7 cool 2021","AIRCAR_",55,5,6
"335","QUA016",2021,"AIRCAR","",1,"cool","GR","non-native","","QUA016 1 cool 2021","AIRCAR_",48,6,3
"336","QUA022",2021,"AIRCAR","",1,"cool","GR","non-native","","QUA022 1 cool 2021","AIRCAR_",80,16,12
"337","QUA022",2021,"AIRCAR","",1,"cool","GR","non-native","","QUA022 1 cool 2021","AIRCAR_",80,16,12
"338","QUA022",2022,"AIRCAR","",1,"cool","GR","non-native","","QUA022 1 cool 2022","AIRCAR_",94,22,10
"339","QUA022",2022,"AIRCAR","",1,"cool","GR","non-native","","QUA022 1 cool 2022","AIRCAR_",94,22,10
"340","BOB002",2021,"ALLGIL","",5,"cool","FB","native","","BOB002 5 cool 2021","ALLGIL_",39,24,30
"341","BOB002",2022,"ALLGIL","",5,"cool","FB","native","","BOB002 5 cool 2022","ALLGIL_",42,29,34
"342","BOB003",2021,"ALLGIL","",5,"cool","FB","native","","BOB003 5 cool 2021","ALLGIL_",34,23,25
"343","BOB003",2022,"ALLGIL","",5,"cool","FB","native","","BOB003 5 cool 2022","ALLGIL_",38,25,29
"344","BOB004",2021,"ALLGIL","",5,"warm","FB","native","","BOB004 5 warm 2021","ALLGIL_",25,14,18
"345","BOB004",2022,"ALLGIL","",5,"warm","FB","native","","BOB004 5 warm 2022","ALLGIL_",25,15,19
"346","BOB009",2021,"ALLGIL","",3,"warm","FB","native","","BOB009 3 warm 2021","ALLGIL_",34,19,26
"347","BOB010",2021,"ALLGIL","",3,"warm","FB","native","","BOB010 3 warm 2021","ALLGIL_",27,15,16
"348","BOB012",2021,"ALLGIL","",4,"warm","FB","native","","BOB012 4 warm 2021","ALLGIL_",35,25,24
"349","COL012",2021,"ALLGIL","",3,"cool","FB","native","","COL012 3 cool 2021","ALLGIL_",47,35,37
"350","COL012",2022,"ALLGIL","",3,"cool","FB","native","","COL012 3 cool 2022","ALLGIL_",43,34,31
"351","BOB003",2021,"AMSMEN","",5,"cool","FB","native","","BOB003 5 cool 2021","AMSMEN_",34,23,25
"352","BOB003",2022,"AMSMEN","",5,"cool","FB","native","","BOB003 5 cool 2022","AMSMEN_",38,25,29
"353","BOB007",2021,"AMSMEN","",3,"cool","FB","native","","BOB007 3 cool 2021","AMSMEN_",50,34,36
"354","BOB007",2022,"AMSMEN","",3,"cool","FB","native","","BOB007 3 cool 2022","AMSMEN_",51,35,38
"355","BOB009",2021,"AMSMEN","",3,"warm","FB","native","","BOB009 3 warm 2021","AMSMEN_",34,19,26
"356","BOB009",2022,"AMSMEN","",3,"warm","FB","native","","BOB009 3 warm 2022","AMSMEN_",24,13,16
"357","BOB010",2021,"AMSMEN","",3,"warm","FB","native","","BOB010 3 warm 2021","AMSMEN_",27,15,16
"358","BOB010",2022,"AMSMEN","",3,"warm","FB","native","","BOB010 3 warm 2022","AMSMEN_",23,14,12
"359","BOB011",2022,"AMSMEN","",4,"warm","FB","native","","BOB011 4 warm 2022","AMSMEN_",20,11,16
"360","BOB013",2021,"AMSMEN","",4,"cool","FB","native","","BOB013 4 cool 2021","AMSMEN_",51,39,36
"361","BOB013",2022,"AMSMEN","",4,"cool","FB","native","","BOB013 4 cool 2022","AMSMEN_",52,40,41
"362","BOB014",2022,"AMSMEN","",4,"cool","FB","native","","BOB014 4 cool 2022","AMSMEN_",44,30,31
"363","BOB016",2021,"AMSMEN","",4,"cool","FB","native","","BOB016 4 cool 2021","AMSMEN_",60,42,43
"364","BOB016",2022,"AMSMEN","",4,"cool","FB","native","","BOB016 4 cool 2022","AMSMEN_",41,27,27
"365","BOB018",2022,"AMSMEN","",3,"warm","FB","native","","BOB018 3 warm 2022","AMSMEN_",24,15,15
"366","BOB019",2021,"AMSMEN","",5,"cool","FB","native","","BOB019 5 cool 2021","AMSMEN_",48,30,33
"367","BOB019",2022,"AMSMEN","",5,"cool","FB","native","","BOB019 5 cool 2022","AMSMEN_",43,25,31
"368","CCC001",2022,"AMSMEN","",1,"cool","FB","native","","CCC001 1 cool 2022","AMSMEN_",58,41,43
"369","CCC005",2022,"AMSMEN","",1,"warm","FB","native","","CCC005 1 warm 2022","AMSMEN_",43,28,32
"370","CCC007",2021,"AMSMEN","",7,"warm","FB","native","","CCC007 7 warm 2021","AMSMEN_",40,31,29
"371","CCC007",2022,"AMSMEN","",7,"warm","FB","native","","CCC007 7 warm 2022","AMSMEN_",41,32,29
"372","CCC008",2021,"AMSMEN","",7,"warm","FB","native","","CCC008 7 warm 2021","AMSMEN_",41,32,30
"373","CCC008",2022,"AMSMEN","",7,"warm","FB","native","","CCC008 7 warm 2022","AMSMEN_",46,35,33
"374","CCC009",2022,"AMSMEN","",7,"warm","FB","native","","CCC009 7 warm 2022","AMSMEN_",34,24,27
"375","CCC012",2022,"AMSMEN","",7,"cool","FB","native","","CCC012 7 cool 2022","AMSMEN_",36,25,29
"376","COL012",2021,"AMSMEN","",3,"cool","FB","native","","COL012 3 cool 2021","AMSMEN_",47,35,37
"377","COL012",2022,"AMSMEN","",3,"cool","FB","native","","COL012 3 cool 2022","AMSMEN_",43,34,31
"378","COL013",2021,"AMSMEN","",3,"warm","FB","native","","COL013 3 warm 2021","AMSMEN_",41,29,27
"379","COL013",2022,"AMSMEN","",3,"warm","FB","native","","COL013 3 warm 2022","AMSMEN_",40,28,25
"380","COL014",2021,"AMSMEN","",3,"cool","FB","native","","COL014 3 cool 2021","AMSMEN_",50,34,36
"381","QUA005",2021,"AMSMEN","",1,"warm","FB","native","","QUA005 1 warm 2021","AMSMEN_",26,20,18
"382","QUA015",2021,"AMSMEN","",1,"cool","FB","native","","QUA015 1 cool 2021","AMSMEN_",44,30,30
"383","QUA016",2021,"AMSMEN","",1,"cool","FB","native","","QUA016 1 cool 2021","AMSMEN_",48,35,33
"384","BOB002",2021,"ANTVEX","",5,"cool","FB","native","","BOB002 5 cool 2021","ANTVEX_",39,24,30
"385","BOB003",2021,"ANTVEX","",5,"cool","FB","native","","BOB003 5 cool 2021","ANTVEX_",34,23,25
"386","BOB008",2021,"ANTVEX","",3,"cool","FB","native","","BOB008 3 cool 2021","ANTVEX_",37,25,24
"387","BOB009",2021,"ANTVEX","",3,"warm","FB","native","","BOB009 3 warm 2021","ANTVEX_",34,19,26
"388","BOB011",2021,"ANTVEX","",4,"warm","FB","native","","BOB011 4 warm 2021","ANTVEX_",26,13,20
"389","BOB012",2021,"ANTVEX","",4,"warm","FB","native","","BOB012 4 warm 2021","ANTVEX_",35,25,24
"390","BOB013",2021,"ANTVEX","",4,"cool","FB","native","","BOB013 4 cool 2021","ANTVEX_",51,39,36
"391","BOB014",2021,"ANTVEX","",4,"cool","FB","native","","BOB014 4 cool 2021","ANTVEX_",48,32,31
"392","BOB014",2022,"ANTVEX","",4,"cool","FB","native","","BOB014 4 cool 2022","ANTVEX_",44,30,31
"393","BOB015",2021,"ANTVEX","",4,"cool","FB","native","","BOB015 4 cool 2021","ANTVEX_",54,40,37
"394","BOB019",2021,"ANTVEX","",5,"cool","FB","native","","BOB019 5 cool 2021","ANTVEX_",48,30,33
"395","CCC001",2021,"ANTVEX","",1,"cool","FB","native","","CCC001 1 cool 2021","ANTVEX_",41,34,27
"396","CCC001",2022,"ANTVEX","",1,"cool","FB","native","","CCC001 1 cool 2022","ANTVEX_",58,41,43
"397","CCC002",2022,"ANTVEX","",1,"cool","FB","native","","CCC002 1 cool 2022","ANTVEX_",53,39,41
"398","CCC003",2021,"ANTVEX","",1,"warm","FB","native","","CCC003 1 warm 2021","ANTVEX_",18,16,11
"399","CCC003",2022,"ANTVEX","",1,"warm","FB","native","","CCC003 1 warm 2022","ANTVEX_",32,17,19
"400","CCC004",2021,"ANTVEX","",1,"cool","FB","native","","CCC004 1 cool 2021","ANTVEX_",42,34,27
"401","CCC005",2021,"ANTVEX","",1,"warm","FB","native","","CCC005 1 warm 2021","ANTVEX_",28,23,20
"402","CCC005",2022,"ANTVEX","",1,"warm","FB","native","","CCC005 1 warm 2022","ANTVEX_",43,28,32
"403","CCC007",2021,"ANTVEX","",7,"warm","FB","native","","CCC007 7 warm 2021","ANTVEX_",40,31,29
"404","CCC007",2022,"ANTVEX","",7,"warm","FB","native","","CCC007 7 warm 2022","ANTVEX_",41,32,29
"405","CCC008",2021,"ANTVEX","",7,"warm","FB","native","","CCC008 7 warm 2021","ANTVEX_",41,32,30
"406","CCC008",2022,"ANTVEX","",7,"warm","FB","native","","CCC008 7 warm 2022","ANTVEX_",46,35,33
"407","CCC009",2021,"ANTVEX","",7,"warm","FB","native","","CCC009 7 warm 2021","ANTVEX_",29,22,23
"408","CCC009",2022,"ANTVEX","",7,"warm","FB","native","","CCC009 7 warm 2022","ANTVEX_",34,24,27
"409","CCC011",2021,"ANTVEX","",7,"cool","FB","native","","CCC011 7 cool 2021","ANTVEX_",50,40,38
"410","CCC011",2022,"ANTVEX","",7,"cool","FB","native","","CCC011 7 cool 2022","ANTVEX_",49,40,36
"411","COL014",2021,"ANTVEX","",3,"cool","FB","native","","COL014 3 cool 2021","ANTVEX_",50,34,36
"412","COL017",2021,"ANTVEX","",3,"cool","FB","native","","COL017 3 cool 2021","ANTVEX_",49,36,32
"413","COL018",2021,"ANTVEX","",3,"warm","FB","native","","COL018 3 warm 2021","ANTVEX_",28,18,20
"414","COL018",2022,"ANTVEX","",3,"warm","FB","native","","COL018 3 warm 2022","ANTVEX_",27,18,15
"415","QUA001",2021,"ANTVEX","",2,"warm","FB","native","","QUA001 2 warm 2021","ANTVEX_",26,17,17
"416","QUA002",2021,"ANTVEX","",2,"warm","FB","native","","QUA002 2 warm 2021","ANTVEX_",27,23,18
"417","QUA002",2022,"ANTVEX","",2,"warm","FB","native","","QUA002 2 warm 2022","ANTVEX_",24,14,14
"418","QUA003",2021,"ANTVEX","",2,"warm","FB","native","","QUA003 2 warm 2021","ANTVEX_",24,16,17
"419","QUA003",2022,"ANTVEX","",2,"warm","FB","native","","QUA003 2 warm 2022","ANTVEX_",25,17,20
