"","PlotID","spp","year","avg.cover","sum.cover"
"654","BOB014","ERINUD",2022,0,0
"655","BOB014","HEAR",2021,0,0
"656","BOB014","HEAR",2022,0,0
"657","BOB014","HOLDIS",2021,0,0
"658","BOB014","HOLDIS",2022,0,0
"659","BOB014","LEPCAL",2021,0.4,2
"660","BOB014","LEPCAL",2022,0.4,2
"661","BOB014","MIMAUR",2021,0,0
"662","BOB014","MIMAUR",2022,0,0
"663","BOB014","RHAILI",2021,0,0
"664","BOB014","RHAILI",2022,0,0
"665","BOB014","RIBMAL",2021,0,0
"666","BOB014","RIBMAL",2022,0,0
"667","BOB014","SYMALB",2021,0,0
"668","BOB014","SYMALB",2022,0,0
"669","BOB014","SYMMOL",2021,0,0
"670","BOB014","SYMMOL",2022,0,0
"671","BOB014","TOXDIV",2021,0,0
"672","BOB014","TOXDIV",2022,0,0
"673","BOB017","ADFA",2021,0,0
"674","BOB017","ADFA",2022,0,0
"675","BOB017","ARCMAN",2021,0,0
"676","BOB017","ARCMAN",2022,0,0
"677","BOB017","CEACUN",2021,0,0
"678","BOB017","CEACUN",2022,0,0
"679","BOB017","CEAOLI",2021,0,0
"680","BOB017","CEAOLI",2022,0,0
"681","BOB017","CERBET",2021,0,0
"682","BOB017","CERBET",2022,0,0
"683","BOB017","ERICAL",2021,3,15
"684","BOB017","ERICAL",2022,24,120
"685","BOB017","ERINUD",2021,0,0
"686","BOB017","ERINUD",2022,0,0
"687","BOB017","HEAR",2021,0,0
"688","BOB017","HEAR",2022,0,0
"689","BOB017","HOLDIS",2021,0,0
"690","BOB017","HOLDIS",2022,0,0
"691","BOB017","LEPCAL",2021,0,0
"692","BOB017","LEPCAL",2022,0,0
"693","BOB017","MIMAUR",2021,0,0
"694","BOB017","MIMAUR",2022,0,0
"695","BOB017","RHAILI",2021,0,0
"696","BOB017","RHAILI",2022,0,0
"697","BOB017","RIBMAL",2021,0,0
"698","BOB017","RIBMAL",2022,0,0
"699","BOB017","SYMALB",2021,0,0
"700","BOB017","SYMALB",2022,0,0
"701","BOB017","SYMMOL",2021,0,0
"702","BOB017","SYMMOL",2022,0,0
"703","BOB017","TOXDIV",2021,0,0
"704","BOB017","TOXDIV",2022,0,0
"705","BOB018","ADFA",2021,0,0
"706","BOB018","ADFA",2022,1,5
"707","BOB018","ARCMAN",2021,0,0
"708","BOB018","ARCMAN",2022,0,0
"709","BOB018","CEACUN",2021,0,0
"710","BOB018","CEACUN",2022,0,0
"711","BOB018","CEAOLI",2021,0,0
"712","BOB018","CEAOLI",2022,0,0
"713","BOB018","CERBET",2021,0,0
"714","BOB018","CERBET",2022,0,0
"715","BOB018","ERICAL",2021,0,0
"716","BOB018","ERICAL",2022,7.1,35.5
"717","BOB018","ERINUD",2021,0,0
"718","BOB018","ERINUD",2022,0,0
"719","BOB018","HEAR",2021,0,0
"720","BOB018","HEAR",2022,0,0
"721","BOB018","HOLDIS",2021,0,0
"722","BOB018","HOLDIS",2022,0,0
"723","BOB018","LEPCAL",2021,0,0
"724","BOB018","LEPCAL",2022,0,0
"725","BOB018","MIMAUR",2021,0,0
"726","BOB018","MIMAUR",2022,0,0
"727","BOB018","RHAILI",2021,0,0
"728","BOB018","RHAILI",2022,0,0
"729","BOB018","RIBMAL",2021,0,0
"730","BOB018","RIBMAL",2022,0,0
"731","BOB018","SYMALB",2021,0,0
"732","BOB018","SYMALB",2022,0,0
"733","BOB018","SYMMOL",2021,0,0
"734","BOB018","SYMMOL",2022,0,0
"735","BOB018","TOXDIV",2021,0,0
"736","BOB018","TOXDIV",2022,0,0
"737","CCC001","ADFA",2021,0,0
"738","CCC001","ADFA",2022,0,0
"739","CCC001","ARCMAN",2021,0,0
"740","CCC001","ARCMAN",2022,0,0
"741","CCC001","CEACUN",2021,0,0
"742","CCC001","CEACUN",2022,0,0
"743","CCC001","CEAOLI",2021,0.34,1.7
"744","CCC001","CEAOLI",2022,0,0
"745","CCC001","CERBET",2021,0,0
"746","CCC001","CERBET",2022,0,0
"747","CCC001","ERICAL",2021,0.02,0.1
"748","CCC001","ERICAL",2022,0,0
"749","CCC001","ERINUD",2021,0,0
"750","CCC001","ERINUD",2022,0,0
"751","CCC001","HEAR",2021,0,0
"752","CCC001","HEAR",2022,0,0
"753","CCC001","HOLDIS",2021,0,0
"754","CCC001","HOLDIS",2022,0,0
"755","CCC001","LEPCAL",2021,0,0
"756","CCC001","LEPCAL",2022,0,0
"757","CCC001","MIMAUR",2021,0,0
"758","CCC001","MIMAUR",2022,0,0
"759","CCC001","RHAILI",2021,0,0
"760","CCC001","RHAILI",2022,0,0
"761","CCC001","RIBMAL",2021,0,0
"762","CCC001","RIBMAL",2022,0,0
"763","CCC001","SYMALB",2021,0,0
"764","CCC001","SYMALB",2022,0,0
"765","CCC001","SYMMOL",2021,0,0
"766","CCC001","SYMMOL",2022,0,0
"767","CCC001","TOXDIV",2021,0,0
"768","CCC001","TOXDIV",2022,0,0
"769","CCC003","ADFA",2021,0,0
"770","CCC003","ADFA",2022,0.88,4.4
"771","CCC003","ARCMAN",2021,0,0
"772","CCC003","ARCMAN",2022,0,0
"773","CCC003","CEACUN",2021,0.2,1
"774","CCC003","CEACUN",2022,2.3,11.5
"775","CCC003","CEAOLI",2021,0,0
"776","CCC003","CEAOLI",2022,0,0
"777","CCC003","CERBET",2021,0,0
"778","CCC003","CERBET",2022,0,0
"779","CCC003","ERICAL",2021,0.02,0.1
"780","CCC003","ERICAL",2022,3.2,16
"781","CCC003","ERINUD",2021,0,0
"782","CCC003","ERINUD",2022,0,0
"783","CCC003","HEAR",2021,0,0
"784","CCC003","HEAR",2022,0,0
"785","CCC003","HOLDIS",2021,0,0
"786","CCC003","HOLDIS",2022,0,0
"787","CCC003","LEPCAL",2021,0,0
"788","CCC003","LEPCAL",2022,0,0
"789","CCC003","MIMAUR",2021,0,0
"790","CCC003","MIMAUR",2022,0,0
"791","CCC003","RHAILI",2021,0,0
"792","CCC003","RHAILI",2022,0,0
"793","CCC003","RIBMAL",2021,0,0
"794","CCC003","RIBMAL",2022,0,0
"795","CCC003","SYMALB",2021,0,0
"796","CCC003","SYMALB",2022,0,0
"797","CCC003","SYMMOL",2021,0,0
"798","CCC003","SYMMOL",2022,0,0
"799","CCC003","TOXDIV",2021,0,0
"800","CCC003","TOXDIV",2022,0,0
"801","CCC005","ADFA",2021,0.02,0.1
"802","CCC005","ADFA",2022,1.42,7.1
"803","CCC005","ARCMAN",2021,0,0
"804","CCC005","ARCMAN",2022,0,0
"805","CCC005","CEACUN",2021,0,0
"806","CCC005","CEACUN",2022,0.4,2
"807","CCC005","CEAOLI",2021,0,0
"808","CCC005","CEAOLI",2022,0,0
"809","CCC005","CERBET",2021,0,0
"810","CCC005","CERBET",2022,0,0
"811","CCC005","ERICAL",2021,0.08,0.4
"812","CCC005","ERICAL",2022,0.4,2
"813","CCC005","ERINUD",2021,0,0
"814","CCC005","ERINUD",2022,0,0
"815","CCC005","HEAR",2021,0,0
"816","CCC005","HEAR",2022,0,0
"817","CCC005","HOLDIS",2021,0,0
"818","CCC005","HOLDIS",2022,0,0
"819","CCC005","LEPCAL",2021,0.02,0.1
"820","CCC005","LEPCAL",2022,2.2,11
"821","CCC005","MIMAUR",2021,0,0
"822","CCC005","MIMAUR",2022,0,0
"823","CCC005","RHAILI",2021,0,0
"824","CCC005","RHAILI",2022,0,0
"825","CCC005","RIBMAL",2021,0,0
"826","CCC005","RIBMAL",2022,0,0
"827","CCC005","SYMALB",2021,0,0
"828","CCC005","SYMALB",2022,0,0
"829","CCC005","SYMMOL",2021,0,0
"830","CCC005","SYMMOL",2022,0,0
"831","CCC005","TOXDIV",2021,0,0
"832","CCC005","TOXDIV",2022,0,0
"833","CCC006","ADFA",2021,0,0
"834","CCC006","ADFA",2022,0,0
"835","CCC006","ARCMAN",2021,0,0
"836","CCC006","ARCMAN",2022,0,0
"837","CCC006","CEACUN",2021,0.08,0.4
"838","CCC006","CEACUN",2022,0.04,0.2
"839","CCC006","CEAOLI",2021,0,0
"840","CCC006","CEAOLI",2022,0,0
"841","CCC006","CERBET",2021,0,0
"842","CCC006","CERBET",2022,0,0
"843","CCC006","ERICAL",2021,0,0
"844","CCC006","ERICAL",2022,0.02,0.1
"845","CCC006","ERINUD",2021,0,0
"846","CCC006","ERINUD",2022,0,0
"847","CCC006","HEAR",2021,0,0
"848","CCC006","HEAR",2022,0,0
"849","CCC006","HOLDIS",2021,0,0
"850","CCC006","HOLDIS",2022,0,0
"851","CCC006","LEPCAL",2021,0,0
"852","CCC006","LEPCAL",2022,0,0
"853","CCC006","MIMAUR",2021,0,0
"854","CCC006","MIMAUR",2022,0,0
"855","CCC006","RHAILI",2021,0,0
"856","CCC006","RHAILI",2022,0,0
"857","CCC006","RIBMAL",2021,0,0
"858","CCC006","RIBMAL",2022,0,0
"859","CCC006","SYMALB",2021,0,0
"860","CCC006","SYMALB",2022,0,0
"861","CCC006","SYMMOL",2021,0,0
"862","CCC006","SYMMOL",2022,0,0
"863","CCC006","TOXDIV",2021,0,0
"864","CCC006","TOXDIV",2022,0,0
"865","CCC008","ADFA",2021,0.04,0.2
"866","CCC008","ADFA",2022,0.06,0.3
"867","CCC008","ARCMAN",2021,0,0
"868","CCC008","ARCMAN",2022,0,0
"869","CCC008","CEACUN",2021,0,0
"870","CCC008","CEACUN",2022,0,0
"871","CCC008","CEAOLI",2021,0,0
"872","CCC008","CEAOLI",2022,0,0
"873","CCC008","CERBET",2021,0,0
"874","CCC008","CERBET",2022,0,0
"875","CCC008","ERICAL",2021,1.5,7.5
"876","CCC008","ERICAL",2022,0.6,3
"877","CCC008","ERINUD",2021,0,0
"878","CCC008","ERINUD",2022,0,0
"879","CCC008","HEAR",2021,0,0
"880","CCC008","HEAR",2022,0,0
"881","CCC008","HOLDIS",2021,0,0
"882","CCC008","HOLDIS",2022,0,0
"883","CCC008","LEPCAL",2021,0,0
"884","CCC008","LEPCAL",2022,0,0
"885","CCC008","MIMAUR",2021,0,0
"886","CCC008","MIMAUR",2022,0,0
"887","CCC008","RHAILI",2021,0,0
"888","CCC008","RHAILI",2022,0,0
"889","CCC008","RIBMAL",2021,0,0
"890","CCC008","RIBMAL",2022,0,0
"891","CCC008","SYMALB",2021,0,0
"892","CCC008","SYMALB",2022,0,0
"893","CCC008","SYMMOL",2021,0,0
"894","CCC008","SYMMOL",2022,0,0
"895","CCC008","TOXDIV",2021,0,0
"896","CCC008","TOXDIV",2022,0,0
"897","CCC009","ADFA",2021,0,0
"898","CCC009","ADFA",2022,0,0
"899","CCC009","ARCMAN",2021,0,0
"900","CCC009","ARCMAN",2022,0,0
"901","CCC009","CEACUN",2021,0,0
"902","CCC009","CEACUN",2022,0,0
"903","CCC009","CEAOLI",2021,0,0
"904","CCC009","CEAOLI",2022,0,0
"905","CCC009","CERBET",2021,0,0
"906","CCC009","CERBET",2022,0,0
"907","CCC009","ERICAL",2021,0,0
"908","CCC009","ERICAL",2022,0.8,4
"909","CCC009","ERINUD",2021,0,0
"910","CCC009","ERINUD",2022,0,0
"911","CCC009","HEAR",2021,0,0
"912","CCC009","HEAR",2022,0,0
"913","CCC009","HOLDIS",2021,0,0
"914","CCC009","HOLDIS",2022,0,0
"915","CCC009","LEPCAL",2021,0,0
"916","CCC009","LEPCAL",2022,0,0
"917","CCC009","MIMAUR",2021,0,0
"918","CCC009","MIMAUR",2022,0,0
"919","CCC009","RHAILI",2021,0,0
"920","CCC009","RHAILI",2022,0,0
"921","CCC009","RIBMAL",2021,0,0
"922","CCC009","RIBMAL",2022,0,0
"923","CCC009","SYMALB",2021,0,0
"924","CCC009","SYMALB",2022,0,0
"925","CCC009","SYMMOL",2021,0,0
"926","CCC009","SYMMOL",2022,0,0
"927","CCC009","TOXDIV",2021,0,0
"928","CCC009","TOXDIV",2022,0,0
"929","COL007","ADFA",2021,0,0
"930","COL007","ADFA",2022,0,0
"931","COL007","ARCMAN",2021,0,0
"932","COL007","ARCMAN",2022,0,0
"933","COL007","CEACUN",2021,0,0
"934","COL007","CEACUN",2022,0,0
"935","COL007","CEAOLI",2021,0,0
"936","COL007","CEAOLI",2022,0,0
"937","COL007","CERBET",2021,0,0
"938","COL007","CERBET",2022,0,0
"939","COL007","ERICAL",2021,0,0
"940","COL007","ERICAL",2022,0.5,2.5
"941","COL007","ERINUD",2021,0,0
"942","COL007","ERINUD",2022,0,0
"943","COL007","HEAR",2021,0,0
"944","COL007","HEAR",2022,0,0
"945","COL007","HOLDIS",2021,0,0
"946","COL007","HOLDIS",2022,0,0
"947","COL007","LEPCAL",2021,0,0
"948","COL007","LEPCAL",2022,0.2,1
"949","COL007","MIMAUR",2021,0,0
"950","COL007","MIMAUR",2022,0,0
"951","COL007","RHAILI",2021,0,0
"952","COL007","RHAILI",2022,0,0
"953","COL007","RIBMAL",2021,0,0
"954","COL007","RIBMAL",2022,0,0
"955","COL007","SYMALB",2021,0,0
"956","COL007","SYMALB",2022,0,0
"957","COL007","SYMMOL",2021,0,0
"958","COL007","SYMMOL",2022,0,0
"959","COL007","TOXDIV",2021,0,0
"960","COL007","TOXDIV",2022,0,0
"961","COL012","ADFA",2021,0,0
"962","COL012","ADFA",2022,0,0
"963","COL012","ARCMAN",2021,0,0
"964","COL012","ARCMAN",2022,0,0
"965","COL012","CEACUN",2021,0,0
"966","COL012","CEACUN",2022,0,0
"967","COL012","CEAOLI",2021,0,0
"968","COL012","CEAOLI",2022,0,0
"969","COL012","CERBET",2021,0,0
"970","COL012","CERBET",2022,0,0
"971","COL012","ERICAL",2021,1.02,5.1
"972","COL012","ERICAL",2022,4,20
"973","COL012","ERINUD",2021,0,0
"974","COL012","ERINUD",2022,0,0
"975","COL012","HEAR",2021,0,0
"976","COL012","HEAR",2022,0,0
"977","COL012","HOLDIS",2021,0,0
"978","COL012","HOLDIS",2022,0,0
"979","COL012","LEPCAL",2021,0,0
"980","COL012","LEPCAL",2022,0,0
"981","COL012","MIMAUR",2021,0,0
"982","COL012","MIMAUR",2022,0,0
"983","COL012","RHAILI",2021,0,0
"984","COL012","RHAILI",2022,0,0
"985","COL012","RIBMAL",2021,0,0
"986","COL012","RIBMAL",2022,0,0
"987","COL012","SYMALB",2021,0,0
"988","COL012","SYMALB",2022,0,0
"989","COL012","SYMMOL",2021,0,0
"990","COL012","SYMMOL",2022,0,0
"991","COL012","TOXDIV",2021,0,0
"992","COL012","TOXDIV",2022,0,0
"993","QUA004","ADFA",2021,0,0
"994","QUA004","ADFA",2022,0.04,0.2
"995","QUA004","ARCMAN",2021,0,0
"996","QUA004","ARCMAN",2022,0,0
"997","QUA004","CEACUN",2021,0,0
"998","QUA004","CEACUN",2022,2,10
"999","QUA004","CEAOLI",2021,0,0
"1000","QUA004","CEAOLI",2022,0,0
"1001","QUA004","CERBET",2021,0,0
"1002","QUA004","CERBET",2022,0,0
"1003","QUA004","ERICAL",2021,0,0
"1004","QUA004","ERICAL",2022,0,0
"1005","QUA004","ERINUD",2021,0,0
"1006","QUA004","ERINUD",2022,0,0
"1007","QUA004","HEAR",2021,0,0
"1008","QUA004","HEAR",2022,0,0
"1009","QUA004","HOLDIS",2021,0,0
"1010","QUA004","HOLDIS",2022,0,0
"1011","QUA004","LEPCAL",2021,0,0
"1012","QUA004","LEPCAL",2022,0,0
"1013","QUA004","MIMAUR",2021,0,0
"1014","QUA004","MIMAUR",2022,0,0
"1015","QUA004","RHAILI",2021,0,0
"1016","QUA004","RHAILI",2022,0,0
"1017","QUA004","RIBMAL",2021,0,0
"1018","QUA004","RIBMAL",2022,0,0
"1019","QUA004","SYMALB",2021,0,0
"1020","QUA004","SYMALB",2022,0,0
"1021","QUA004","SYMMOL",2021,0,0
"1022","QUA004","SYMMOL",2022,0,0
"1023","QUA004","TOXDIV",2021,0,0
"1024","QUA004","TOXDIV",2022,0,0
"1025","QUA009","ADFA",2021,0.6,3
"1026","QUA009","ADFA",2022,2.42,12.1
"1027","QUA009","ARCMAN",2021,0,0
"1028","QUA009","ARCMAN",2022,0,0
"1029","QUA009","CEACUN",2021,0,0
"1030","QUA009","CEACUN",2022,0,0
"1031","QUA009","CEAOLI",2021,0,0
"1032","QUA009","CEAOLI",2022,0,0
"1033","QUA009","CERBET",2021,0,0
"1034","QUA009","CERBET",2022,0,0
"1035","QUA009","ERICAL",2021,0,0
"1036","QUA009","ERICAL",2022,0,0
"1037","QUA009","ERINUD",2021,0,0
"1038","QUA009","ERINUD",2022,0,0
"1039","QUA009","HEAR",2021,0,0
"1040","QUA009","HEAR",2022,0,0
"1041","QUA009","HOLDIS",2021,0,0
"1042","QUA009","HOLDIS",2022,0,0
"1043","QUA009","LEPCAL",2021,0,0
"1044","QUA009","LEPCAL",2022,0,0
"1045","QUA009","MIMAUR",2021,0,0
"1046","QUA009","MIMAUR",2022,0,0
"1047","QUA009","RHAILI",2021,0,0
"1048","QUA009","RHAILI",2022,0,0
"1049","QUA009","RIBMAL",2021,0,0
"1050","QUA009","RIBMAL",2022,0,0
"1051","QUA009","SYMALB",2021,0,0
"1052","QUA009","SYMALB",2022,0,0
"1053","QUA009","SYMMOL",2021,0,0
"1054","QUA009","SYMMOL",2022,0,0
"1055","QUA009","TOXDIV",2021,0,0
"1056","QUA009","TOXDIV",2022,0,0
"1057","QUA010","ADFA",2021,0.6,3
"1058","QUA010","ADFA",2022,0.02,0.1
"1059","QUA010","ARCMAN",2021,0,0
"1060","QUA010","ARCMAN",2022,0,0
"1061","QUA010","CEACUN",2021,0,0
"1062","QUA010","CEACUN",2022,0,0
"1063","QUA010","CEAOLI",2021,0,0
"1064","QUA010","CEAOLI",2022,0,0
"1065","QUA010","CERBET",2021,0,0
"1066","QUA010","CERBET",2022,0,0
"1067","QUA010","ERICAL",2021,0,0
"1068","QUA010","ERICAL",2022,0,0
"1069","QUA010","ERINUD",2021,0,0
"1070","QUA010","ERINUD",2022,0,0
"1071","QUA010","HEAR",2021,0,0
"1072","QUA010","HEAR",2022,0,0
"1073","QUA010","HOLDIS",2021,0,0
"1074","QUA010","HOLDIS",2022,0,0
"1075","QUA010","LEPCAL",2021,0,0
"1076","QUA010","LEPCAL",2022,0,0
"1077","QUA010","MIMAUR",2021,0,0
"1078","QUA010","MIMAUR",2022,0,0
"1079","QUA010","RHAILI",2021,0,0
"1080","QUA010","RHAILI",2022,0,0
"1081","QUA010","RIBMAL",2021,0,0
"1082","QUA010","RIBMAL",2022,0,0
"1083","QUA010","SYMALB",2021,0,0
"1084","QUA010","SYMALB",2022,0,0
"1085","QUA010","SYMMOL",2021,0,0
"1086","QUA010","SYMMOL",2022,0,0
"1087","QUA010","TOXDIV",2021,0,0
"1088","QUA010","TOXDIV",2022,0,0
"1089","QUA011","ADFA",2021,0,0
"1090","QUA011","ADFA",2022,0.2,1
"1091","QUA011","ARCMAN",2021,0,0
"1092","QUA011","ARCMAN",2022,0,0
"1093","QUA011","CEACUN",2021,0,0
"1094","QUA011","CEACUN",2022,0,0
"1095","QUA011","CEAOLI",2021,0,0
"1096","QUA011","CEAOLI",2022,0,0
"1097","QUA011","CERBET",2021,0,0
"1098","QUA011","CERBET",2022,0,0
"1099","QUA011","ERICAL",2021,0,0
"1100","QUA011","ERICAL",2022,0,0
"1101","QUA011","ERINUD",2021,0,0
"1102","QUA011","ERINUD",2022,0,0
"1103","QUA011","HEAR",2021,0,0
"1104","QUA011","HEAR",2022,0,0
"1105","QUA011","HOLDIS",2021,0,0
"1106","QUA011","HOLDIS",2022,0,0
"1107","QUA011","LEPCAL",2021,0,0
"1108","QUA011","LEPCAL",2022,0,0
"1109","QUA011","MIMAUR",2021,0,0
"1110","QUA011","MIMAUR",2022,0,0
"1111","QUA011","RHAILI",2021,0,0
"1112","QUA011","RHAILI",2022,0,0
"1113","QUA011","RIBMAL",2021,0,0
"1114","QUA011","RIBMAL",2022,0,0
"1115","QUA011","SYMALB",2021,0,0
"1116","QUA011","SYMALB",2022,0,0
"1117","QUA011","SYMMOL",2021,0,0
"1118","QUA011","SYMMOL",2022,0,0
"1119","QUA011","TOXDIV",2021,0,0
"1120","QUA011","TOXDIV",2022,0,0
"1121","QUA015","ADFA",2021,0.6,3
"1122","QUA015","ADFA",2022,1.02,5.1
"1123","QUA015","ARCMAN",2021,0,0
"1124","QUA015","ARCMAN",2022,0,0
"1125","QUA015","CEACUN",2021,0.02,0.1
"1126","QUA015","CEACUN",2022,0.6,3
"1127","QUA015","CEAOLI",2021,0,0
"1128","QUA015","CEAOLI",2022,0,0
"1129","QUA015","CERBET",2021,0.02,0.1
"1130","QUA015","CERBET",2022,0,0
"1131","QUA015","ERICAL",2021,0,0
"1132","QUA015","ERICAL",2022,1.4,7
"1133","QUA015","ERINUD",2021,0,0
"1134","QUA015","ERINUD",2022,0,0
"1135","QUA015","HEAR",2021,0,0
"1136","QUA015","HEAR",2022,0,0
"1137","QUA015","HOLDIS",2021,0,0
"1138","QUA015","HOLDIS",2022,0,0
"1139","QUA015","LEPCAL",2021,0.02,0.1
"1140","QUA015","LEPCAL",2022,0,0
"1141","QUA015","MIMAUR",2021,0,0
"1142","QUA015","MIMAUR",2022,0.02,0.1
"1143","QUA015","RHAILI",2021,0,0
"1144","QUA015","RHAILI",2022,0,0
"1145","QUA015","RIBMAL",2021,0,0
"1146","QUA015","RIBMAL",2022,0,0
"1147","QUA015","SYMALB",2021,0,0
"1148","QUA015","SYMALB",2022,0,0
"1149","QUA015","SYMMOL",2021,0,0
"1150","QUA015","SYMMOL",2022,0,0
"1151","QUA015","TOXDIV",2021,0,0
"1152","QUA015","TOXDIV",2022,0,0
"1153","QUA016","ADFA",2021,0,0
"1154","QUA016","ADFA",2022,0,0
"1155","QUA016","ARCMAN",2021,0,0
"1156","QUA016","ARCMAN",2022,0,0
"1157","QUA016","CEACUN",2021,0,0
"1158","QUA016","CEACUN",2022,0,0
"1159","QUA016","CEAOLI",2021,0,0
"1160","QUA016","CEAOLI",2022,0.3,1.5
"1161","QUA016","CERBET",2021,0,0
"1162","QUA016","CERBET",2022,0,0
"1163","QUA016","ERICAL",2021,0,0
"1164","QUA016","ERICAL",2022,0,0
"1165","QUA016","ERINUD",2021,0,0
"1166","QUA016","ERINUD",2022,0,0
"1167","QUA016","HEAR",2021,0,0
"1168","QUA016","HEAR",2022,0,0
"1169","QUA016","HOLDIS",2021,0,0
"1170","QUA016","HOLDIS",2022,0,0
"1171","QUA016","LEPCAL",2021,0,0
"1172","QUA016","LEPCAL",2022,0.8,4
"1173","QUA016","MIMAUR",2021,0,0
"1174","QUA016","MIMAUR",2022,0.02,0.1
"1175","QUA016","RHAILI",2021,0,0
"1176","QUA016","RHAILI",2022,0,0
"1177","QUA016","RIBMAL",2021,0,0
"1178","QUA016","RIBMAL",2022,0,0
"1179","QUA016","SYMALB",2021,0,0
"1180","QUA016","SYMALB",2022,0,0
"1181","QUA016","SYMMOL",2021,0,0
"1182","QUA016","SYMMOL",2022,0,0
"1183","QUA016","TOXDIV",2021,0,0
"1184","QUA016","TOXDIV",2022,0,0
"1185","QUA020","ADFA",2021,0.6,3
"1186","QUA020","ADFA",2022,0.8,4
"1187","QUA020","ARCMAN",2021,0,0
"1188","QUA020","ARCMAN",2022,0,0
"1189","QUA020","CEACUN",2021,0.24,1.2
"1190","QUA020","CEACUN",2022,1.3,6.5
"1191","QUA020","CEAOLI",2021,0,0
"1192","QUA020","CEAOLI",2022,0,0
"1193","QUA020","CERBET",2021,0.02,0.1
"1194","QUA020","CERBET",2022,0,0
"1195","QUA020","ERICAL",2021,0,0
"1196","QUA020","ERICAL",2022,0,0
"1197","QUA020","ERINUD",2021,0,0
"1198","QUA020","ERINUD",2022,0,0
"1199","QUA020","HEAR",2021,0,0
"1200","QUA020","HEAR",2022,0,0
"1201","QUA020","HOLDIS",2021,0,0
"1202","QUA020","HOLDIS",2022,0,0
"1203","QUA020","LEPCAL",2021,0,0
"1204","QUA020","LEPCAL",2022,0,0
"1205","QUA020","MIMAUR",2021,0,0
"1206","QUA020","MIMAUR",2022,0,0
"1207","QUA020","RHAILI",2021,0,0
"1208","QUA020","RHAILI",2022,0,0
"1209","QUA020","RIBMAL",2021,0,0
"1210","QUA020","RIBMAL",2022,0,0
"1211","QUA020","SYMALB",2021,0,0
"1212","QUA020","SYMALB",2022,0,0
"1213","QUA020","SYMMOL",2021,0,0
"1214","QUA020","SYMMOL",2022,0,0
"1215","QUA020","TOXDIV",2021,0,0
"1216","QUA020","TOXDIV",2022,0,0
"1217","QUA024","ADFA",2021,0,0
"1218","QUA024","ADFA",2022,0,0
"1219","QUA024","ARCMAN",2021,0,0
"1220","QUA024","ARCMAN",2022,0,0
"1221","QUA024","CEACUN",2021,0,0
"1222","QUA024","CEACUN",2022,0,0
"1223","QUA024","CEAOLI",2021,0,0
"1224","QUA024","CEAOLI",2022,0,0
"1225","QUA024","CERBET",2021,0,0
"1226","QUA024","CERBET",2022,0,0
"1227","QUA024","ERICAL",2021,0,0
"1228","QUA024","ERICAL",2022,0,0
"1229","QUA024","ERINUD",2021,0,0
"1230","QUA024","ERINUD",2022,0,0
"1231","QUA024","HEAR",2021,0,0
"1232","QUA024","HEAR",2022,0,0
"1233","QUA024","HOLDIS",2021,0,0
"1234","QUA024","HOLDIS",2022,0,0
"1235","QUA024","LEPCAL",2021,0,0
"1236","QUA024","LEPCAL",2022,0.02,0.1
"1237","QUA024","MIMAUR",2021,0,0
"1238","QUA024","MIMAUR",2022,0,0
"1239","QUA024","RHAILI",2021,0,0
"1240","QUA024","RHAILI",2022,0,0
"1241","QUA024","RIBMAL",2021,0,0
"1242","QUA024","RIBMAL",2022,0,0
"1243","QUA024","SYMALB",2021,0,0
"1244","QUA024","SYMALB",2022,0,0
"1245","QUA024","SYMMOL",2021,0,0
"1246","QUA024","SYMMOL",2022,0,0
"1247","QUA024","TOXDIV",2021,0,0
"1248","QUA024","TOXDIV",2022,0,0
"1249","QUA025","ADFA",2021,0,0
"1250","QUA025","ADFA",2022,0.1,0.5
"1251","QUA025","ARCMAN",2021,0,0
"1252","QUA025","ARCMAN",2022,0,0
"1253","QUA025","CEACUN",2021,0,0
"1254","QUA025","CEACUN",2022,0,0
"1255","QUA025","CEAOLI",2021,0,0
"1256","QUA025","CEAOLI",2022,0,0
"1257","QUA025","CERBET",2021,0,0
"1258","QUA025","CERBET",2022,0,0
"1259","QUA025","ERICAL",2021,0,0
"1260","QUA025","ERICAL",2022,0,0
"1261","QUA025","ERINUD",2021,0,0
"1262","QUA025","ERINUD",2022,0,0
"1263","QUA025","HEAR",2021,0,0
"1264","QUA025","HEAR",2022,0,0
"1265","QUA025","HOLDIS",2021,0,0
"1266","QUA025","HOLDIS",2022,0,0
"1267","QUA025","LEPCAL",2021,0,0
"1268","QUA025","LEPCAL",2022,0.8,4
"1269","QUA025","MIMAUR",2021,0,0
"1270","QUA025","MIMAUR",2022,0,0
"1271","QUA025","RHAILI",2021,0,0
"1272","QUA025","RHAILI",2022,0,0
"1273","QUA025","RIBMAL",2021,0,0
"1274","QUA025","RIBMAL",2022,0,0
"1275","QUA025","SYMALB",2021,0,0
"1276","QUA025","SYMALB",2022,0,0
"1277","QUA025","SYMMOL",2021,0,0
"1278","QUA025","SYMMOL",2022,0,0
"1279","QUA025","TOXDIV",2021,0,0
"1280","QUA025","TOXDIV",2022,0,0
"1281","BOB008","ADFA",2021,0,0
"1282","BOB008","ADFA",2022,0,0
"1283","BOB008","ARCMAN",2021,0,0
"1284","BOB008","ARCMAN",2022,0,0
"1285","BOB008","CEACUN",2021,0,0
"1286","BOB008","CEACUN",2022,0,0
"1287","BOB008","CEAOLI",2021,0,0
"1288","BOB008","CEAOLI",2022,0,0
"1289","BOB008","CERBET",2021,0,0
