"","PlotID","year","quad","native.nonnative","richness","X","Location","num_burn","cool.warm_slope","fire_preLNU_year","currentFRI","medianRefFRI","meanPFRID","meanCC_FRI","PFR","Mean_diam_cm","mean_diam_mm"
"969","QUA020","2022","Q5","NATIVE_RICHNESS",3,50,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.28,2.8
"970","QUA020","2022","Q5","NONNATIVE_RICHNESS",5,50,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",0.28,2.8
"971","QUA021","2021","Q1","NATIVE_RICHNESS",6,51,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",2.6578125,26.578125
"972","QUA021","2021","Q1","NONNATIVE_RICHNESS",1,51,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",2.6578125,26.578125
"973","QUA021","2021","Q2","NATIVE_RICHNESS",4,51,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",2.6578125,26.578125
"974","QUA021","2021","Q2","NONNATIVE_RICHNESS",1,51,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",2.6578125,26.578125
"975","QUA021","2021","Q3","NATIVE_RICHNESS",11,51,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",2.6578125,26.578125
"976","QUA021","2021","Q3","NONNATIVE_RICHNESS",1,51,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",2.6578125,26.578125
"977","QUA021","2021","Q4","NATIVE_RICHNESS",7,51,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",2.6578125,26.578125
"978","QUA021","2021","Q4","NONNATIVE_RICHNESS",2,51,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",2.6578125,26.578125
"979","QUA021","2021","Q5","NATIVE_RICHNESS",5,51,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",2.6578125,26.578125
"980","QUA021","2021","Q5","NONNATIVE_RICHNESS",1,51,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",2.6578125,26.578125
"981","QUA021","2022","Q1","NATIVE_RICHNESS",4,51,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",2.6578125,26.578125
"982","QUA021","2022","Q1","NONNATIVE_RICHNESS",3,51,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",2.6578125,26.578125
"983","QUA021","2022","Q2","NATIVE_RICHNESS",7,51,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",2.6578125,26.578125
"984","QUA021","2022","Q2","NONNATIVE_RICHNESS",6,51,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",2.6578125,26.578125
"985","QUA021","2022","Q3","NATIVE_RICHNESS",3,51,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",2.6578125,26.578125
"986","QUA021","2022","Q3","NONNATIVE_RICHNESS",5,51,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",2.6578125,26.578125
"987","QUA021","2022","Q4","NATIVE_RICHNESS",9,51,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",2.6578125,26.578125
"988","QUA021","2022","Q4","NONNATIVE_RICHNESS",6,51,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",2.6578125,26.578125
"989","QUA021","2022","Q5","NATIVE_RICHNESS",5,51,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",2.6578125,26.578125
"990","QUA021","2022","Q5","NONNATIVE_RICHNESS",4,51,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",2.6578125,26.578125
"991","QUA022","2021","Q1","NATIVE_RICHNESS",1,52,"QuailRidge","1","cool",1961,38,59,-31.52,-1,"chaparral and serotinous conifer",0.70583333333,7.0583333333
"992","QUA022","2021","Q1","NATIVE_RICHNESS",1,53,"QuailRidge","1","cool",1961,38,59,-31.52,-1,"chaparral and serotinous conifer",0.70583333333,7.0583333333
"993","QUA022","2021","Q1","NONNATIVE_RICHNESS",1,52,"QuailRidge","1","cool",1961,38,59,-31.52,-1,"chaparral and serotinous conifer",0.70583333333,7.0583333333
"994","QUA022","2021","Q1","NONNATIVE_RICHNESS",1,53,"QuailRidge","1","cool",1961,38,59,-31.52,-1,"chaparral and serotinous conifer",0.70583333333,7.0583333333
"995","QUA022","2021","Q2","NATIVE_RICHNESS",3,52,"QuailRidge","1","cool",1961,38,59,-31.52,-1,"chaparral and serotinous conifer",0.70583333333,7.0583333333
"996","QUA022","2021","Q2","NATIVE_RICHNESS",3,53,"QuailRidge","1","cool",1961,38,59,-31.52,-1,"chaparral and serotinous conifer",0.70583333333,7.0583333333
"997","QUA022","2021","Q2","NONNATIVE_RICHNESS",1,52,"QuailRidge","1","cool",1961,38,59,-31.52,-1,"chaparral and serotinous conifer",0.70583333333,7.0583333333
"998","QUA022","2021","Q2","NONNATIVE_RICHNESS",1,53,"QuailRidge","1","cool",1961,38,59,-31.52,-1,"chaparral and serotinous conifer",0.70583333333,7.0583333333
"999","QUA022","2021","Q3","NATIVE_RICHNESS",2,52,"QuailRidge","1","cool",1961,38,59,-31.52,-1,"chaparral and serotinous conifer",0.70583333333,7.0583333333
"1000","QUA022","2021","Q3","NATIVE_RICHNESS",2,53,"QuailRidge","1","cool",1961,38,59,-31.52,-1,"chaparral and serotinous conifer",0.70583333333,7.0583333333
"1001","QUA022","2021","Q3","NONNATIVE_RICHNESS",2,52,"QuailRidge","1","cool",1961,38,59,-31.52,-1,"chaparral and serotinous conifer",0.70583333333,7.0583333333
"1002","QUA022","2021","Q3","NONNATIVE_RICHNESS",2,53,"QuailRidge","1","cool",1961,38,59,-31.52,-1,"chaparral and serotinous conifer",0.70583333333,7.0583333333
"1003","QUA022","2021","Q4","NATIVE_RICHNESS",3,52,"QuailRidge","1","cool",1961,38,59,-31.52,-1,"chaparral and serotinous conifer",0.70583333333,7.0583333333
"1004","QUA022","2021","Q4","NATIVE_RICHNESS",3,53,"QuailRidge","1","cool",1961,38,59,-31.52,-1,"chaparral and serotinous conifer",0.70583333333,7.0583333333
"1005","QUA022","2021","Q4","NONNATIVE_RICHNESS",1,52,"QuailRidge","1","cool",1961,38,59,-31.52,-1,"chaparral and serotinous conifer",0.70583333333,7.0583333333
"1006","QUA022","2021","Q4","NONNATIVE_RICHNESS",1,53,"QuailRidge","1","cool",1961,38,59,-31.52,-1,"chaparral and serotinous conifer",0.70583333333,7.0583333333
"1007","QUA022","2021","Q5","NATIVE_RICHNESS",1,52,"QuailRidge","1","cool",1961,38,59,-31.52,-1,"chaparral and serotinous conifer",0.70583333333,7.0583333333
"1008","QUA022","2021","Q5","NATIVE_RICHNESS",1,53,"QuailRidge","1","cool",1961,38,59,-31.52,-1,"chaparral and serotinous conifer",0.70583333333,7.0583333333
"1009","QUA022","2021","Q5","NONNATIVE_RICHNESS",2,52,"QuailRidge","1","cool",1961,38,59,-31.52,-1,"chaparral and serotinous conifer",0.70583333333,7.0583333333
"1010","QUA022","2021","Q5","NONNATIVE_RICHNESS",2,53,"QuailRidge","1","cool",1961,38,59,-31.52,-1,"chaparral and serotinous conifer",0.70583333333,7.0583333333
"1011","QUA022","2022","Q1","NATIVE_RICHNESS",1,52,"QuailRidge","1","cool",1961,38,59,-31.52,-1,"chaparral and serotinous conifer",0.70583333333,7.0583333333
"1012","QUA022","2022","Q1","NATIVE_RICHNESS",1,53,"QuailRidge","1","cool",1961,38,59,-31.52,-1,"chaparral and serotinous conifer",0.70583333333,7.0583333333
"1013","QUA022","2022","Q1","NONNATIVE_RICHNESS",4,52,"QuailRidge","1","cool",1961,38,59,-31.52,-1,"chaparral and serotinous conifer",0.70583333333,7.0583333333
"1014","QUA022","2022","Q1","NONNATIVE_RICHNESS",4,53,"QuailRidge","1","cool",1961,38,59,-31.52,-1,"chaparral and serotinous conifer",0.70583333333,7.0583333333
"1015","QUA022","2022","Q2","NATIVE_RICHNESS",3,52,"QuailRidge","1","cool",1961,38,59,-31.52,-1,"chaparral and serotinous conifer",0.70583333333,7.0583333333
"1016","QUA022","2022","Q2","NATIVE_RICHNESS",3,53,"QuailRidge","1","cool",1961,38,59,-31.52,-1,"chaparral and serotinous conifer",0.70583333333,7.0583333333
"1017","QUA022","2022","Q2","NONNATIVE_RICHNESS",5,52,"QuailRidge","1","cool",1961,38,59,-31.52,-1,"chaparral and serotinous conifer",0.70583333333,7.0583333333
"1018","QUA022","2022","Q2","NONNATIVE_RICHNESS",5,53,"QuailRidge","1","cool",1961,38,59,-31.52,-1,"chaparral and serotinous conifer",0.70583333333,7.0583333333
"1019","QUA022","2022","Q3","NATIVE_RICHNESS",6,52,"QuailRidge","1","cool",1961,38,59,-31.52,-1,"chaparral and serotinous conifer",0.70583333333,7.0583333333
"1020","QUA022","2022","Q3","NATIVE_RICHNESS",6,53,"QuailRidge","1","cool",1961,38,59,-31.52,-1,"chaparral and serotinous conifer",0.70583333333,7.0583333333
"1021","QUA022","2022","Q3","NONNATIVE_RICHNESS",11,52,"QuailRidge","1","cool",1961,38,59,-31.52,-1,"chaparral and serotinous conifer",0.70583333333,7.0583333333
"1022","QUA022","2022","Q3","NONNATIVE_RICHNESS",11,53,"QuailRidge","1","cool",1961,38,59,-31.52,-1,"chaparral and serotinous conifer",0.70583333333,7.0583333333
"1023","QUA022","2022","Q4","NATIVE_RICHNESS",4,52,"QuailRidge","1","cool",1961,38,59,-31.52,-1,"chaparral and serotinous conifer",0.70583333333,7.0583333333
"1024","QUA022","2022","Q4","NATIVE_RICHNESS",4,53,"QuailRidge","1","cool",1961,38,59,-31.52,-1,"chaparral and serotinous conifer",0.70583333333,7.0583333333
"1025","QUA022","2022","Q4","NONNATIVE_RICHNESS",5,52,"QuailRidge","1","cool",1961,38,59,-31.52,-1,"chaparral and serotinous conifer",0.70583333333,7.0583333333
"1026","QUA022","2022","Q4","NONNATIVE_RICHNESS",5,53,"QuailRidge","1","cool",1961,38,59,-31.52,-1,"chaparral and serotinous conifer",0.70583333333,7.0583333333
"1027","QUA022","2022","Q5","NATIVE_RICHNESS",4,52,"QuailRidge","1","cool",1961,38,59,-31.52,-1,"chaparral and serotinous conifer",0.70583333333,7.0583333333
"1028","QUA022","2022","Q5","NATIVE_RICHNESS",4,53,"QuailRidge","1","cool",1961,38,59,-31.52,-1,"chaparral and serotinous conifer",0.70583333333,7.0583333333
"1029","QUA022","2022","Q5","NONNATIVE_RICHNESS",11,52,"QuailRidge","1","cool",1961,38,59,-31.52,-1,"chaparral and serotinous conifer",0.70583333333,7.0583333333
"1030","QUA022","2022","Q5","NONNATIVE_RICHNESS",11,53,"QuailRidge","1","cool",1961,38,59,-31.52,-1,"chaparral and serotinous conifer",0.70583333333,7.0583333333
"1031","QUA024","2022","Q1","NATIVE_RICHNESS",5,54,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",NA,NA
"1032","QUA024","2022","Q1","NONNATIVE_RICHNESS",6,54,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",NA,NA
"1033","QUA024","2022","Q2","NATIVE_RICHNESS",9,54,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",NA,NA
"1034","QUA024","2022","Q2","NONNATIVE_RICHNESS",5,54,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",NA,NA
"1035","QUA024","2022","Q3","NATIVE_RICHNESS",7,54,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",NA,NA
"1036","QUA024","2022","Q3","NONNATIVE_RICHNESS",9,54,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",NA,NA
"1037","QUA024","2022","Q4","NATIVE_RICHNESS",5,54,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",NA,NA
"1038","QUA024","2022","Q4","NONNATIVE_RICHNESS",5,54,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",NA,NA
"1039","QUA024","2022","Q5","NATIVE_RICHNESS",7,54,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",NA,NA
"1040","QUA024","2022","Q5","NONNATIVE_RICHNESS",4,54,"QuailRidge","1","cool",NA,56,59,2.65,1,"chaparral and serotinous conifer",NA,NA
"1041","QUA025","2022","Q1","NATIVE_RICHNESS",4,55,"QuailRidge","2","cool",2005,38,59,-31.52,-1,"chaparral and serotinous conifer",NA,NA
"1042","QUA025","2022","Q1","NONNATIVE_RICHNESS",6,55,"QuailRidge","2","cool",2005,38,59,-31.52,-1,"chaparral and serotinous conifer",NA,NA
"1043","QUA025","2022","Q2","NATIVE_RICHNESS",5,55,"QuailRidge","2","cool",2005,38,59,-31.52,-1,"chaparral and serotinous conifer",NA,NA
"1044","QUA025","2022","Q2","NONNATIVE_RICHNESS",2,55,"QuailRidge","2","cool",2005,38,59,-31.52,-1,"chaparral and serotinous conifer",NA,NA
"1045","QUA025","2022","Q3","NATIVE_RICHNESS",4,55,"QuailRidge","2","cool",2005,38,59,-31.52,-1,"chaparral and serotinous conifer",NA,NA
"1046","QUA025","2022","Q3","NONNATIVE_RICHNESS",1,55,"QuailRidge","2","cool",2005,38,59,-31.52,-1,"chaparral and serotinous conifer",NA,NA
"1047","QUA025","2022","Q4","NATIVE_RICHNESS",4,55,"QuailRidge","2","cool",2005,38,59,-31.52,-1,"chaparral and serotinous conifer",NA,NA
"1048","QUA025","2022","Q4","NONNATIVE_RICHNESS",1,55,"QuailRidge","2","cool",2005,38,59,-31.52,-1,"chaparral and serotinous conifer",NA,NA
"1049","QUA025","2022","Q5","NATIVE_RICHNESS",5,55,"QuailRidge","2","cool",2005,38,59,-31.52,-1,"chaparral and serotinous conifer",NA,NA
"1050","QUA025","2022","Q5","NONNATIVE_RICHNESS",3,55,"QuailRidge","2","cool",2005,38,59,-31.52,-1,"chaparral and serotinous conifer",NA,NA
