PlotID,spp,year,sum.count.5m2,presence
COL018,ADFA,2021,0,0
COL018,ADFA,2022,0,0
COL018,ARCMAN,2021,0,0
COL018,ARCMAN,2022,0,0
COL018,CEACUN,2021,0,0
COL018,CEACUN,2022,0,0
COL018,CEAOLI,2021,0,0
COL018,CEAOLI,2022,0,0
COL018,CERBET,2021,0,0
COL018,CERBET,2022,0,0
COL018,ERICAL,2021,4,1
COL018,ERICAL,2022,6,2
COL018,ERINUD,2021,0,0
COL018,ERINUD,2022,0,0
COL018,HEAR,2021,0,0
COL018,HEAR,2022,0,0
COL018,HOLDIS,2021,0,0
COL018,HOLDIS,2022,0,0
COL018,LEPCAL,2021,0,0
COL018,LEPCAL,2022,0,0
COL018,MIMAUR,2021,0,0
COL018,MIMAUR,2022,0,0
COL018,QUEBER,2021,0,0
COL018,QUEBER,2022,0,0
COL018,RHAILI,2021,0,0
COL018,RHAILI,2022,0,0
COL018,RIBMAL,2021,0,0
COL018,RIBMAL,2022,0,0
COL018,SYMALB,2021,0,0
COL018,SYMALB,2022,0,0
COL018,SYMMOL,2021,0,0
COL018,SYMMOL,2022,0,0
COL018,TOXDIV,2021,0,0
COL018,TOXDIV,2022,0,0
QUA001,ADFA,2021,2,2
QUA001,ADFA,2022,0,0
QUA001,ARCMAN,2021,0,0
QUA001,ARCMAN,2022,0,0
QUA001,CEACUN,2021,0,0
QUA001,CEACUN,2022,0,0
QUA001,CEAOLI,2021,0,0
QUA001,CEAOLI,2022,0,0
QUA001,CERBET,2021,0,0
QUA001,CERBET,2022,0,0
QUA001,ERICAL,2021,0,0
QUA001,ERICAL,2022,0,0
QUA001,ERINUD,2021,0,0
QUA001,ERINUD,2022,0,0
QUA001,HEAR,2021,0,0
QUA001,HEAR,2022,0,0
QUA001,HOLDIS,2021,0,0
QUA001,HOLDIS,2022,0,0
QUA001,LEPCAL,2021,5,1
QUA001,LEPCAL,2022,0,0
QUA001,MIMAUR,2021,0,0
QUA001,MIMAUR,2022,0,0
QUA001,QUEBER,2021,0,0
QUA001,QUEBER,2022,0,0
QUA001,RHAILI,2021,0,0
QUA001,RHAILI,2022,0,0
QUA001,RIBMAL,2021,0,0
QUA001,RIBMAL,2022,0,0
QUA001,SYMALB,2021,0,0
QUA001,SYMALB,2022,0,0
QUA001,SYMMOL,2021,0,0
QUA001,SYMMOL,2022,0,0
QUA001,TOXDIV,2021,0,0
QUA001,TOXDIV,2022,0,0
BOB007,ADFA,2021,0,0
BOB007,ADFA,2022,0,0
BOB007,ARCMAN,2021,0,0
BOB007,ARCMAN,2022,0,0
BOB007,CEACUN,2021,0,0
BOB007,CEACUN,2022,0,0
BOB007,CEAOLI,2021,0,0
BOB007,CEAOLI,2022,0,0
BOB007,CERBET,2021,0,0
BOB007,CERBET,2022,0,0
BOB007,ERICAL,2021,0,0
BOB007,ERICAL,2022,0,0
BOB007,ERINUD,2021,0,0
BOB007,ERINUD,2022,0,0
BOB007,HEAR,2021,0,0
BOB007,HEAR,2022,0,0
BOB007,HOLDIS,2021,0,0
BOB007,HOLDIS,2022,0,0
BOB007,LEPCAL,2021,0,0
BOB007,LEPCAL,2022,0,0
BOB007,MIMAUR,2021,0,0
BOB007,MIMAUR,2022,0,0
BOB007,QUEBER,2021,0,0
BOB007,QUEBER,2022,0,0
BOB007,RHAILI,2021,0,0
BOB007,RHAILI,2022,0,0
BOB007,RIBMAL,2021,0,0
BOB007,RIBMAL,2022,0,0
BOB007,SYMALB,2021,0,0
BOB007,SYMALB,2022,0,0
BOB007,SYMMOL,2021,0,0
BOB007,SYMMOL,2022,0,0
BOB007,TOXDIV,2021,0,0
BOB007,TOXDIV,2022,0,0
COL017,ADFA,2021,0,0
COL017,ADFA,2022,0,0
COL017,ARCMAN,2021,0,0
COL017,ARCMAN,2022,0,0
COL017,CEACUN,2021,0,0
COL017,CEACUN,2022,0,0
COL017,CEAOLI,2021,0,0
COL017,CEAOLI,2022,0,0
COL017,CERBET,2021,0,0
COL017,CERBET,2022,0,0
COL017,ERICAL,2021,0,0
COL017,ERICAL,2022,0,0
COL017,ERINUD,2021,0,0
COL017,ERINUD,2022,0,0
COL017,HEAR,2021,0,0
COL017,HEAR,2022,0,0
COL017,HOLDIS,2021,0,0
COL017,HOLDIS,2022,0,0
COL017,LEPCAL,2021,0,0
COL017,LEPCAL,2022,0,0
COL017,MIMAUR,2021,0,0
COL017,MIMAUR,2022,0,0
COL017,QUEBER,2021,0,0
COL017,QUEBER,2022,0,0
COL017,RHAILI,2021,0,0
COL017,RHAILI,2022,0,0
COL017,RIBMAL,2021,0,0
COL017,RIBMAL,2022,0,0
COL017,SYMALB,2021,0,0
COL017,SYMALB,2022,0,0
COL017,SYMMOL,2021,0,0
COL017,SYMMOL,2022,0,0
COL017,TOXDIV,2021,0,0
COL017,TOXDIV,2022,0,0
QUA022,ADFA,2021,1,1
QUA022,ADFA,2022,6,1
QUA022,ARCMAN,2021,0,0
QUA022,ARCMAN,2022,0,0
QUA022,CEACUN,2021,1,1
QUA022,CEACUN,2022,0,0
QUA022,CEAOLI,2021,1,1
QUA022,CEAOLI,2022,0,0
QUA022,CERBET,2021,0,0
QUA022,CERBET,2022,0,0
QUA022,ERICAL,2021,0,0
QUA022,ERICAL,2022,0,0
QUA022,ERINUD,2021,0,0
QUA022,ERINUD,2022,0,0
QUA022,HEAR,2021,0,0
QUA022,HEAR,2022,0,0
QUA022,HOLDIS,2021,0,0
QUA022,HOLDIS,2022,0,0
QUA022,LEPCAL,2021,0,0
QUA022,LEPCAL,2022,0,0
QUA022,MIMAUR,2021,0,0
QUA022,MIMAUR,2022,0,0
QUA022,QUEBER,2021,0,0
QUA022,QUEBER,2022,0,0
QUA022,RHAILI,2021,0,0
QUA022,RHAILI,2022,0,0
QUA022,RIBMAL,2021,0,0
QUA022,RIBMAL,2022,0,0
QUA022,SYMALB,2021,0,0
QUA022,SYMALB,2022,0,0
QUA022,SYMMOL,2021,0,0
QUA022,SYMMOL,2022,0,0
QUA022,TOXDIV,2021,0,0
QUA022,TOXDIV,2022,0,0
QUA021,ADFA,2021,3,1
QUA021,ADFA,2022,1,1
QUA021,ARCMAN,2021,0,0
QUA021,ARCMAN,2022,0,0
QUA021,CEACUN,2021,7,2
QUA021,CEACUN,2022,2,1
QUA021,CEAOLI,2021,0,0
QUA021,CEAOLI,2022,0,0
QUA021,CERBET,2021,0,0
QUA021,CERBET,2022,0,0
QUA021,ERICAL,2021,0,0
QUA021,ERICAL,2022,0,0
QUA021,ERINUD,2021,0,0
QUA021,ERINUD,2022,0,0
QUA021,HEAR,2021,0,0
QUA021,HEAR,2022,0,0
QUA021,HOLDIS,2021,0,0
QUA021,HOLDIS,2022,0,0
QUA021,LEPCAL,2021,23,4
QUA021,LEPCAL,2022,18,4
QUA021,MIMAUR,2021,0,0
QUA021,MIMAUR,2022,0,0
QUA021,QUEBER,2021,0,0
QUA021,QUEBER,2022,0,0
QUA021,RHAILI,2021,0,0
QUA021,RHAILI,2022,0,0
QUA021,RIBMAL,2021,0,0
QUA021,RIBMAL,2022,0,0
QUA021,SYMALB,2021,0,0
QUA021,SYMALB,2022,0,0
QUA021,SYMMOL,2021,0,0
QUA021,SYMMOL,2022,0,0
QUA021,TOXDIV,2021,0,0
QUA021,TOXDIV,2022,0,0
CCC010,ADFA,2021,0,0
CCC010,ADFA,2022,0,0
CCC010,ARCMAN,2021,0,0
CCC010,ARCMAN,2022,0,0
CCC010,CEACUN,2021,0,0
CCC010,CEACUN,2022,0,0
CCC010,CEAOLI,2021,0,0
CCC010,CEAOLI,2022,0,0
CCC010,CERBET,2021,0,0
CCC010,CERBET,2022,0,0
CCC010,ERICAL,2021,6,2
CCC010,ERICAL,2022,0,0
CCC010,ERINUD,2021,0,0
CCC010,ERINUD,2022,0,0
CCC010,HEAR,2021,0,0
CCC010,HEAR,2022,0,0
CCC010,HOLDIS,2021,0,0
CCC010,HOLDIS,2022,0,0
CCC010,LEPCAL,2021,0,0
CCC010,LEPCAL,2022,0,0
CCC010,MIMAUR,2021,0,0
CCC010,MIMAUR,2022,1,1
CCC010,QUEBER,2021,0,0
CCC010,QUEBER,2022,0,0
CCC010,RHAILI,2021,0,0
CCC010,RHAILI,2022,0,0
CCC010,RIBMAL,2021,0,0
CCC010,RIBMAL,2022,0,0
CCC010,SYMALB,2021,0,0
CCC010,SYMALB,2022,0,0
CCC010,SYMMOL,2021,0,0
CCC010,SYMMOL,2022,0,0
CCC010,TOXDIV,2021,0,0
CCC010,TOXDIV,2022,0,0
CCC012,ADFA,2021,0,0
CCC012,ADFA,2022,0,0
CCC012,ARCMAN,2021,0,0
CCC012,ARCMAN,2022,0,0
CCC012,CEACUN,2021,0,0
CCC012,CEACUN,2022,0,0
CCC012,CEAOLI,2021,0,0
CCC012,CEAOLI,2022,0,0
CCC012,CERBET,2021,0,0
CCC012,CERBET,2022,0,0
CCC012,ERICAL,2021,0,0
CCC012,ERICAL,2022,0,0
CCC012,ERINUD,2021,0,0
CCC012,ERINUD,2022,0,0
CCC012,HEAR,2021,0,0
CCC012,HEAR,2022,0,0
CCC012,HOLDIS,2021,0,0
CCC012,HOLDIS,2022,0,0
CCC012,LEPCAL,2021,0,0
CCC012,LEPCAL,2022,0,0
CCC012,MIMAUR,2021,0,0
CCC012,MIMAUR,2022,0,0
CCC012,QUEBER,2021,0,0
CCC012,QUEBER,2022,0,0
CCC012,RHAILI,2021,0,0
CCC012,RHAILI,2022,0,0
CCC012,RIBMAL,2021,0,0
CCC012,RIBMAL,2022,0,0
CCC012,SYMALB,2021,0,0
CCC012,SYMALB,2022,0,0
CCC012,SYMMOL,2021,0,0
CCC012,SYMMOL,2022,0,0
CCC012,TOXDIV,2021,0,0
CCC012,TOXDIV,2022,0,0
CCC002,ADFA,2021,0,0
CCC002,ADFA,2022,0,0
CCC002,ARCMAN,2021,2,2
CCC002,ARCMAN,2022,0,0
CCC002,CEACUN,2021,0,0
CCC002,CEACUN,2022,0,0
CCC002,CEAOLI,2021,0,0
CCC002,CEAOLI,2022,0,0
CCC002,CERBET,2021,0,0
CCC002,CERBET,2022,0,0
CCC002,ERICAL,2021,1,1
CCC002,ERICAL,2022,0,0
CCC002,ERINUD,2021,0,0
CCC002,ERINUD,2022,0,0
CCC002,HEAR,2021,0,0
CCC002,HEAR,2022,0,0
CCC002,HOLDIS,2021,0,0
CCC002,HOLDIS,2022,3,1
CCC002,LEPCAL,2021,0,0
CCC002,LEPCAL,2022,0,0
CCC002,MIMAUR,2021,0,0
CCC002,MIMAUR,2022,0,0
CCC002,QUEBER,2021,0,0
CCC002,QUEBER,2022,0,0
CCC002,RHAILI,2021,0,0
CCC002,RHAILI,2022,0,0
CCC002,RIBMAL,2021,0,0
CCC002,RIBMAL,2022,0,0
CCC002,SYMALB,2021,0,0
CCC002,SYMALB,2022,0,0
CCC002,SYMMOL,2021,0,0
CCC002,SYMMOL,2022,0,0
CCC002,TOXDIV,2021,0,0
CCC002,TOXDIV,2022,0,0
