NewID	tjm1ID	family	mrt	Exotic/Native	RnA	RnA.original	RnA.source	RnA.notes	genus	Column 2 
3299	3300	Fabaceae	Lotus_dendroideus	Native	MaT	MaT	T5.gen		Lotus	Fabales
3300	3301	Fabaceae	Lotus_dendroideus_dendroideus	Native	MaT	MaT	T5.gen		Lotus	Fabales
3301	3302	Fabaceae	Lotus_dendroideus_traskiae	Native	MaT	MaT	T5.gen		Lotus	Fabales
3302	3303	Fabaceae	Lotus_dendroideus_veatchii	Native	MaT	MaT	T5.gen		Lotus	Fabales
3303	3304	Fabaceae	Lotus_denticulatus	Native	MaT	MaT	T5.gen		Lotus	Fabales
3304	3305	Fabaceae	Lotus_formosissimus	Native	MaT	MaT	T5.gen		Lotus	Fabales
3305	3306	Fabaceae	Lotus_grandiflorus	Native	MaT	MaT	T5.gen		Lotus	Fabales
3306	3307	Fabaceae	Lotus_grandiflorus_grandiflorus	Native	MaT	MaT	T5.gen		Lotus	Fabales
3307	3308	Fabaceae	Lotus_grandiflorus_macranthus	Native	MaT	MaT	T5.gen		Lotus	Fabales
3308	3309	Fabaceae	Lotus_hamatus	Native	MaT	MaT	T5.gen		Lotus	Fabales
3309	3310	Fabaceae	Lotus_haydonii	Native	MaT	MaT	T5.gen		Lotus	Fabales
3310	3311	Fabaceae	Lotus_heermannii	Native	MaT	MaT	T5.gen		Lotus	Fabales
3311	3312	Fabaceae	Lotus_heermannii_heermannii	Native	MaT	MaT	T5.gen		Lotus	Fabales
3312	3313	Fabaceae	Lotus_heermannii_orbicularis	Native	MaT	MaT	T5.gen		Lotus	Fabales
3313	3314	Fabaceae	Lotus_humistratus	Native	MaT	MaT	T5.gen		Lotus	Fabales
3314	3315	Fabaceae	Lotus_incanus	Native	MaT	MaT	T5.gen		Lotus	Fabales
3315	3316	Fabaceae	Lotus_junceus	Native	MaT	MaT	T5.gen		Lotus	Fabales
3316	3317	Fabaceae	Lotus_junceus_biolettii	Native	MaT	MaT	T5.gen		Lotus	Fabales
3317	3318	Fabaceae	Lotus_junceus_junceus	Native	MaT	MaT	T5.gen		Lotus	Fabales
3318	3319	Fabaceae	Lotus_micranthus	Native	MaT	MaT	T5.gen		Lotus	Fabales
3319	3320	Fabaceae	Lotus_nevadensis	Native	MaT	MaT	T5.gen		Lotus	Fabales
3320	3321	Fabaceae	Lotus_nevadensis_davidsonii	Native	MaT	MaT	T5.gen		Lotus	Fabales
3321	3322	Fabaceae	Lotus_nevadensis_nevadensis	Native	MaT	MaT	T5.gen		Lotus	Fabales
8201	NA	Fabaceae	Lotus_nudatus	Native	MaT	MaT	T5.gen		Lotus	Fabales
3322	3323	Fabaceae	Lotus_nuttallianus	Native	MaT	MaT	T5.gen		Lotus	Fabales
3323	3324	Fabaceae	Lotus_oblongifolius	Native	MaT	MaT	T5.gen		Lotus	Fabales
3324	3325	Fabaceae	Lotus_oblongifolius_cupreus	Native	MaT	MaT	T5.gen		Lotus	Fabales
3325	3326	Fabaceae	Lotus_oblongifolius_oblongifolius	Native	MaT	MaT	T5.gen		Lotus	Fabales
3326	3327	Fabaceae	Lotus_pinnatus	Native	MaT	MaT	T5.gen		Lotus	Fabales
3327	3328	Fabaceae	Lotus_procumbens	Native	MaT	MaT	T5.gen		Lotus	Fabales
3328	3329	Fabaceae	Lotus_procumbens_jepsonii	Native	MaT	MaT	T5.gen		Lotus	Fabales
3329	3330	Fabaceae	Lotus_procumbens_procumbens	Native	MaT	MaT	T5.gen		Lotus	Fabales
3330	3331	Fabaceae	Lotus_purshianus_purshianus	Native	MaT	MaT	T5.gen		Lotus	Fabales
3331	3332	Fabaceae	Lotus_rigidus	Native	MaT	MaT	T5.gen		Lotus	Fabales
3332	3333	Fabaceae	Lotus_rubriflorus	Native	MaT	MaT	T5.gen		Lotus	Fabales
3333	3334	Fabaceae	Lotus_salsuginosus	Native	MaT	MaT	T5.gen		Lotus	Fabales
3334	3335	Fabaceae	Lotus_salsuginosus_brevivexillus	Native	MaT	MaT	T5.gen		Lotus	Fabales
3335	3336	Fabaceae	Lotus_salsuginosus_salsuginosus	Native	MaT	MaT	T5.gen		Lotus	Fabales
3336	3337	Fabaceae	Lotus_scoparius	Native	MaT	MaT	T5.gen		Lotus	Fabales
3337	3338	Fabaceae	Lotus_scoparius_brevialatus	Native	MaT	MaT	T5.gen		Lotus	Fabales
3338	3339	Fabaceae	Lotus_scoparius_scoparius	Native	MaT	MaT	T5.gen		Lotus	Fabales
3339	3340	Fabaceae	Lotus_stipularis	Native	MaT	MaT	T5.gen		Lotus	Fabales
3340	3341	Fabaceae	Lotus_stipularis_ottleyi	Native	MaT	MaT	T5.gen		Lotus	Fabales
3341	3342	Fabaceae	Lotus_stipularis_stipularis	Native	MaT	MaT	T5.gen		Lotus	Fabales
3342	3343	Fabaceae	Lotus_strigosus	Native	MaT	MaT	T5.gen		Lotus	Fabales
3343	3344	Fabaceae	Lotus_uliginosus	Exotic	MaT	MaT	T5.gen		Lotus	Fabales
3344	3345	Fabaceae	Lotus_wrangelianus	Native	MaT	MaT	T5.gen		Lotus	Fabales
3345	3346	Fabaceae	Lotus_yollabolliensis	Native	MaT	MaT	T5.gen		Lotus	Fabales
4592	4594	Onagraceae	Ludwigia_hexapetala	Native					Ludwigia	Myrtales
4593	4595	Onagraceae	Ludwigia_palustris	Native					Ludwigia	Myrtales
4594	4596	Onagraceae	Ludwigia_peploides	Native					Ludwigia	Myrtales
4595	4597	Onagraceae	Ludwigia_peploides_montevidensis	Exotic					Ludwigia	Myrtales
4596	4598	Onagraceae	Ludwigia_peploides_peploides	Native					Ludwigia	Myrtales
4597	4599	Onagraceae	Ludwigia_repens	Native					Ludwigia	Myrtales
5780	5780	Rosaceae	Luetkea_pectinata	Native	NTm	NTm	T4.fam		Luetkea	Rosales
1278	1278	Asteraceae	Luina_hypoleuca	Native	NTm	NTm	T4.gen		Luina	Asterales
4345	4345	Myrtaceae	Luma_apiculata	Exotic					Luma	Myrtales
2119	2118	Brassicaceae	Lunaria_annua	Exotic					Lunaria	Brassicales
3346	3347	Fabaceae	Lupinus_adsurgens	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3347	3348	Fabaceae	Lupinus_affinis	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3348	3349	Fabaceae	Lupinus_albicaulis	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3349	3350	Fabaceae	Lupinus_albifrons	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3350	3351	Fabaceae	Lupinus_albifrons_abramsii	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3351	3352	Fabaceae	Lupinus_albifrons_albifrons	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3352	3353	Fabaceae	Lupinus_albifrons_collinus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3353	3354	Fabaceae	Lupinus_albifrons_douglasii	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3354	3355	Fabaceae	Lupinus_andersonii	Native	NTm	NTm	T4.gen		Lupinus	Fabales
8203	NA	Fabaceae	Lupinus_andersonii_sublinearis	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3355	3356	Fabaceae	Lupinus_angustiflorus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3356	3357	Fabaceae	Lupinus_antoninus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3357	3358	Fabaceae	Lupinus_apertus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3358	3359	Fabaceae	Lupinus_arboreus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3359	3360	Fabaceae	Lupinus_arbustus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3360	3361	Fabaceae	Lupinus_argenteus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3361	3362	Fabaceae	Lupinus_argenteus_argenteus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3362	3363	Fabaceae	Lupinus_argenteus_heteranthus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3363	3364	Fabaceae	Lupinus_argenteus_meionanthus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3364	3365	Fabaceae	Lupinus_argenteus_montigenus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3365	3366	Fabaceae	Lupinus_argenteus_palmeri	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3366	3367	Fabaceae	Lupinus_arizonicus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3367	3368	Fabaceae	Lupinus_benthamii	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3368	3369	Fabaceae	Lupinus_bicolor	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3369	3370	Fabaceae	Lupinus_brevicaulis	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3370	3371	Fabaceae	Lupinus_breweri	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3371	3372	Fabaceae	Lupinus_breweri_breweri	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3372	3373	Fabaceae	Lupinus_breweri_bryoides	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3373	3374	Fabaceae	Lupinus_breweri_grandiflorus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3374	3375	Fabaceae	Lupinus_cervinus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3375	3376	Fabaceae	Lupinus_chamissonis	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3376	3377	Fabaceae	Lupinus_citrinus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3377	3378	Fabaceae	Lupinus_citrinus_citrinus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3378	3379	Fabaceae	Lupinus_citrinus_deflexus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3379	3380	Fabaceae	Lupinus_concinnus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3380	3381	Fabaceae	Lupinus_constancei	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3381	3382	Fabaceae	Lupinus_covillei	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3382	3383	Fabaceae	Lupinus_croceus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3383	3384	Fabaceae	Lupinus_dalesiae	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3384	3385	Fabaceae	Lupinus_duranii	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3385	3386	Fabaceae	Lupinus_elatus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3386	3387	Fabaceae	Lupinus_elmeri	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3387	3388	Fabaceae	Lupinus_excubitus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3388	3389	Fabaceae	Lupinus_excubitus_austromontanus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3389	3390	Fabaceae	Lupinus_excubitus_excubitus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3390	3391	Fabaceae	Lupinus_excubitus_hallii	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3391	3392	Fabaceae	Lupinus_excubitus_johnstonii	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3392	3393	Fabaceae	Lupinus_excubitus_medius	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3393	3394	Fabaceae	Lupinus_flavoculatus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3394	3395	Fabaceae	Lupinus_formosus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3395	3396	Fabaceae	Lupinus_formosus_formosus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3396	3397	Fabaceae	Lupinus_formosus_robustus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3397	3398	Fabaceae	Lupinus_fulcratus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3398	3399	Fabaceae	Lupinus_gracilentus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3399	3400	Fabaceae	Lupinus_grayi	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3400	3401	Fabaceae	Lupinus_guadalupensis	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3401	3402	Fabaceae	Lupinus_hirsutissimus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3402	3403	Fabaceae	Lupinus_holmgrenianus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3403	3404	Fabaceae	Lupinus_hyacinthinus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3404	3405	Fabaceae	Lupinus_lapidicola	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3405	3406	Fabaceae	Lupinus_latifolius	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3406	3407	Fabaceae	Lupinus_latifolius_barbatus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3407	3408	Fabaceae	Lupinus_latifolius_columbianus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3408	3409	Fabaceae	Lupinus_latifolius_dudleyi	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3409	3410	Fabaceae	Lupinus_latifolius_latifolius	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3410	3411	Fabaceae	Lupinus_latifolius_parishii	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3411	3412	Fabaceae	Lupinus_latifolius_viridifolius	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3412	3413	Fabaceae	Lupinus_lepidus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
8226	NA	Fabaceae	Lupinus_lepidus_ashlandensis	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3413	3414	Fabaceae	Lupinus_lepidus_confertus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3414	3415	Fabaceae	Lupinus_lepidus_culbertsonii	Native	NTm	NTm	T4.gen		Lupinus	Fabales
8335	NA	Fabaceae	Lupinus_lepidus_lepidus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3415	3416	Fabaceae	Lupinus_lepidus_lobbii	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3416	3417	Fabaceae	Lupinus_lepidus_ramosus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3417	3418	Fabaceae	Lupinus_lepidus_sellulus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3418	3419	Fabaceae	Lupinus_lepidus_utahensis	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3419	3420	Fabaceae	Lupinus_leucophyllus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3420	3421	Fabaceae	Lupinus_littoralis	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3421	3422	Fabaceae	Lupinus_longifolius	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3422	3423	Fabaceae	Lupinus_ludovicianus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3423	3424	Fabaceae	Lupinus_luteolus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3424	3425	Fabaceae	Lupinus_magnificus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3425	3426	Fabaceae	Lupinus_microcarpus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3426	3427	Fabaceae	Lupinus_microcarpus_densiflorus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3427	3428	Fabaceae	Lupinus_microcarpus_horizontalis	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3428	3429	Fabaceae	Lupinus_microcarpus_microcarpus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3429	3430	Fabaceae	Lupinus_nanus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3430	3431	Fabaceae	Lupinus_nevadensis	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3431	3432	Fabaceae	Lupinus_nipomensis	Native	NTm	NTm	T4.gen		Lupinus	Fabales
8202	NA	Fabaceae	Lupinus_nivens	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3432	3433	Fabaceae	Lupinus_obtusilobus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3433	3434	Fabaceae	Lupinus_odoratus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3434	3435	Fabaceae	Lupinus_onustus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3435	3436	Fabaceae	Lupinus_pachylobus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3436	3437	Fabaceae	Lupinus_padre-crowleyi	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3437	3438	Fabaceae	Lupinus_peirsonii	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3438	3439	Fabaceae	Lupinus_polyphyllus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3439	3440	Fabaceae	Lupinus_polyphyllus_burkei	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3440	3441	Fabaceae	Lupinus_polyphyllus_pallidipes	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3441	3442	Fabaceae	Lupinus_polyphyllus_polyphyllus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3442	3443	Fabaceae	Lupinus_pratensis	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3443	3444	Fabaceae	Lupinus_pratensis_eriostachyus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3444	3445	Fabaceae	Lupinus_pratensis_pratensis	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3445	3446	Fabaceae	Lupinus_pusillus_intermontanus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3446	3447	Fabaceae	Lupinus_rivularis	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3447	3448	Fabaceae	Lupinus_saxosus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3448	3449	Fabaceae	Lupinus_sericatus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3449	3450	Fabaceae	Lupinus_shockleyi	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3450	3451	Fabaceae	Lupinus_sparsiflorus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3451	3452	Fabaceae	Lupinus_spectabilis	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3452	3453	Fabaceae	Lupinus_stiversii	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3453	3454	Fabaceae	Lupinus_succulentus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3454	3455	Fabaceae	Lupinus_tidestromii	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3455	3456	Fabaceae	Lupinus_tracyi	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3456	3457	Fabaceae	Lupinus_truncatus	Native	NTm	NTm	T4.gen		Lupinus	Fabales
3457	3458	Fabaceae	Lupinus_variicolor	Native	NTm	NTm	T4.gen		Lupinus	Fabales
7076	7077	Juncaceae	Luzula_comosa	Native	NTm	NTm	T4.fam		Luzula	Poales
7077	7078	Juncaceae	Luzula_divaricata	Native	NTm	NTm	T4.fam		Luzula	Poales
8336	NA	Juncaceae	Luzula_multiflora_multiflora	Native	NTm	NTm	T4.fam		Luzula	Poales
7078	7079	Juncaceae	Luzula_orestera	Native	NTm	NTm	T4.fam		Luzula	Poales
7079	7080	Juncaceae	Luzula_parviflora	Native	NTm	NTm	T4.fam		Luzula	Poales
7080	7081	Juncaceae	Luzula_spicata	Native	NTm	NTm	T4.fam		Luzula	Poales
7081	7082	Juncaceae	Luzula_subcongesta	Native	NTm	NTm	T4.fam		Luzula	Poales
2436	2435	Caryophyllaceae	Lychnis_coronaria	Exotic	NTm	NTm	T4.fam		Lychnis	Caryophyllales
6515	6516	Solanaceae	Lycium_andersonii	Native	WTD	WTD	T8.gen		Lycium	Solanales
6516	6517	Solanaceae	Lycium_barbarum	Exotic	WTD	WTD	T8.gen		Lycium	Solanales
8073	NA	Solanaceae	Lycium_berlandieri_peninsulare	Native	WTD	WTD	T8.gen		Lycium	Solanales
6517	6518	Solanaceae	Lycium_brevipes	Native	WTD	WTD	T8.gen		Lycium	Solanales
6518	6519	Solanaceae	Lycium_brevipes_brevipes	Native	WTD	WTD	T8.gen		Lycium	Solanales
6519	6520	Solanaceae	Lycium_brevipes_hassei	Native	WTD	WTD	T8.gen		Lycium	Solanales
6520	6521	Solanaceae	Lycium_californicum	Native	WTD	WTD	T8.gen		Lycium	Solanales
6521	6522	Solanaceae	Lycium_cooperi	Native	WTD	WTD	T8.gen		Lycium	Solanales
6522	6523	Solanaceae	Lycium_fremontii	Native	WTD	WTD	T8.gen		Lycium	Solanales
8018	NA	Solanaceae	Lycium_fremontii_viscidum	Native	WTD	WTD	T8.gen		Lycium	Solanales
8019	NA	Solanaceae	Lycium_megacarpum	Native	WTD	WTD	T8.gen		Lycium	Solanales
6523	6524	Solanaceae	Lycium_pallidum_oligospermum	Native	WTD	WTD	T8.gen		Lycium	Solanales
6524	6525	Solanaceae	Lycium_parishii	Native	WTD	WTD	T8.gen		Lycium	Solanales
6525	6526	Solanaceae	Lycium_torreyi	Native	WTD	WTD	T8.gen		Lycium	Solanales
6526	6527	Solanaceae	Lycium_verrucosum	Native	WTD	WTD	T8.gen		Lycium	Solanales
6527	6528	Solanaceae	Lycopersicon_esculentum	Exotic					Lycopersicon	Solanales
6528	6529	Solanaceae	Lycopersicon_peruvianum	Exotic					Lycopersicon	Solanales
41	41	Lycopodiaceae	Lycopodiella_inundata	Native	NTm				Lycopodiella	
42	42	Lycopodiaceae	Lycopodium_clavatum	Native					Lycopodium	
4004	4004	Lamiaceae	Lycopus_americanus	Native	NTm	NTm	T4.fam		Lycopus	Lamiales
4005	4005	Lamiaceae	Lycopus_asper	Native	NTm	NTm	T4.fam		Lycopus	Lamiales
4006	4006	Lamiaceae	Lycopus_uniflorus	Native	NTm	NTm	T4.fam		Lycopus	Lamiales
7734	7735	Poaceae	Lycurus_setosus	Native	WTD	WTD	T8.gen		Lycurus	Poales
5781	5781	Rosaceae	Lyonothamnus_floribundus	Native	CFP	CFP	T6.gen		Lyonothamnus	Rosales
5782	5782	Rosaceae	Lyonothamnus_floribundus_aspleniifolius	Native	CFP	CFP	T6.gen		Lyonothamnus	Rosales
5783	5783	Rosaceae	Lyonothamnus_floribundus_floribundus	Native	CFP	CFP	T6.gen		Lyonothamnus	Rosales
2120	2119	Brassicaceae	Lyrocarpa_coulteri_palmeri	Native	NotCFP	NotCFP	T11		Lyrocarpa	Brassicales
6718	6719	Araceae	Lysichiton_americanus	Native	NTm	NTm	T4.gen		Lysichiton	Alismatales
5453	5453	Primulaceae	Lysimachia_nummularia	Exotic	NTm	NTm	T4.fam		Lysimachia	Ericales
5454	5454	Primulaceae	Lysimachia_thyrsiflora	Native	NTm	NTm	T4.fam		Lysimachia	Ericales
4226	4226	Lythraceae	Lythrum_californicum	Native	WTD	WTD	T8.fam		Lythrum	Myrtales
4227	4227	Lythraceae	Lythrum_hyssopifolia	Exotic	WTD	WTD	T8.fam		Lythrum	Myrtales
4228	4228	Lythraceae	Lythrum_portula	Exotic	WTD	WTD	T8.fam		Lythrum	Myrtales
4229	4229	Lythraceae	Lythrum_salicaria	Exotic	WTD	WTD	T8.fam		Lythrum	Myrtales
4230	4230	Lythraceae	Lythrum_tribracteatum	Exotic	WTD	WTD	T8.fam		Lythrum	Myrtales
1279	1279	Asteraceae	Machaeranthera_arida	Native	WTD	WTD	T8.gen		Machaeranthera	Asterales
1280	1280	Asteraceae	Machaeranthera_asteroides	Native	WTD	WTD	T8.gen		Machaeranthera	Asterales
1281	1281	Asteraceae	Machaeranthera_asteroides_asteroides	Native	WTD	WTD	T8.gen		Machaeranthera	Asterales
1282	1282	Asteraceae	Machaeranthera_asteroides_lagunensis	Native	WTD	WTD	T8.gen		Machaeranthera	Asterales
1283	1283	Asteraceae	Machaeranthera_canescens	Native	WTD	WTD	T8.gen		Machaeranthera	Asterales
1284	1284	Asteraceae	Machaeranthera_canescens_canescens	Native	WTD	WTD	T8.gen		Machaeranthera	Asterales
1285	1285	Asteraceae	Machaeranthera_canescens_incana	Native	WTD	WTD	T8.gen		Machaeranthera	Asterales
1286	1286	Asteraceae	Machaeranthera_canescens_leucanthemifolia	Native	WTD	WTD	T8.gen		Machaeranthera	Asterales
1287	1287	Asteraceae	Machaeranthera_canescens_shastensis	Native	WTD	WTD	T8.gen		Machaeranthera	Asterales
1288	1288	Asteraceae	Machaeranthera_canescens_ziegleri	Native	WTD	WTD	T8.gen		Machaeranthera	Asterales
1289	1289	Asteraceae	Machaeranthera_carnosa	Native	WTD	WTD	T8.gen		Machaeranthera	Asterales
1290	1290	Asteraceae	Machaeranthera_gracilis	Native	WTD	WTD	T8.gen		Machaeranthera	Asterales
1291	1291	Asteraceae	Machaeranthera_juncea	Native	WTD	WTD	T8.gen		Machaeranthera	Asterales
1292	1292	Asteraceae	Machaeranthera_pinnatifida_gooddingii	Native	WTD	WTD	T8.gen		Machaeranthera	Asterales
1293	1293	Asteraceae	Machaeranthera_tanacetifolia	Native	WTD	WTD	T8.gen		Machaeranthera	Asterales
8074	NA	Cactaceae	Machaerocereus_gummosus	Native	WTD	WTD	T8.gen		Machaerocereus	Caryophyllales
4330	4330	Moraceae	Maclura_pomifera	Exotic					Maclura	Rosales
1294	1294	Asteraceae	Madia_anomala	Native	CFP	CFP	T6.fam		Madia	Asterales
1295	1295	Asteraceae	Madia_bolanderi	Native	CFP	CFP	T6.fam		Madia	Asterales
1296	1296	Asteraceae	Madia_citrigracilis	Native	CFP	CFP	T6.fam		Madia	Asterales
1297	1297	Asteraceae	Madia_citriodora	Native	CFP	CFP	T6.fam		Madia	Asterales
1298	1298	Asteraceae	Madia_doris-nilesiae	Native	CFP	CFP	T6.fam		Madia	Asterales
1299	1299	Asteraceae	Madia_elegans	Native	CFP	CFP	T6.fam		Madia	Asterales
1300	1300	Asteraceae	Madia_elegans_densifolia	Native	CFP	CFP	T6.fam		Madia	Asterales
1301	1301	Asteraceae	Madia_elegans_elegans	Native	CFP	CFP	T6.fam		Madia	Asterales
1302	1302	Asteraceae	Madia_elegans_vernalis	Native	CFP	CFP	T6.fam		Madia	Asterales
1303	1303	Asteraceae	Madia_elegans_wheeleri	Native	CFP	CFP	T6.fam		Madia	Asterales
1304	1304	Asteraceae	Madia_exigua	Native	CFP	CFP	T6.fam		Madia	Asterales
1305	1305	Asteraceae	Madia_glomerata	Native	CFP	CFP	T6.fam		Madia	Asterales
1306	1306	Asteraceae	Madia_gracilis	Native	CFP	CFP	T6.fam		Madia	Asterales
1307	1307	Asteraceae	Madia_hallii	Native	CFP	CFP	T6.fam		Madia	Asterales
1308	1308	Asteraceae	Madia_madioides	Native	CFP	CFP	T6.fam		Madia	Asterales
1309	1309	Asteraceae	Madia_minima	Native	CFP	CFP	T6.fam		Madia	Asterales
1310	1310	Asteraceae	Madia_nutans	Native	CFP	CFP	T6.fam		Madia	Asterales
1311	1311	Asteraceae	Madia_radiata	Native	CFP	CFP	T6.fam		Madia	Asterales
1312	1312	Asteraceae	Madia_rammii	Native	CFP	CFP	T6.fam		Madia	Asterales
1313	1313	Asteraceae	Madia_sativa	Native	CFP	CFP	T6.fam		Madia	Asterales
1314	1314	Asteraceae	Madia_stebbinsii	Native	CFP	CFP	T6.fam		Madia	Asterales
1315	1315	Asteraceae	Madia_subspicata	Native	CFP	CFP	T6.fam		Madia	Asterales
1316	1316	Asteraceae	Madia_yosemitana	Native	CFP	CFP	T6.fam		Madia	Asterales
7348	7349	Liliaceae	Maianthemum_dilatatum	Native	NTm	NTm	T4.fam		Maianthemum	Asparagales
8337	NA	Liliaceae	Maianthemum_racemosum_amplexicaule	Native	NTm	NTm	T4.fam		Maianthemum	Asparagales
4254	4254	Malvaceae	Malacothamnus_abbottii	Native	CFP	CFP	T6.gen		Malacothamnus	Malvales
4255	4255	Malvaceae	Malacothamnus_aboriginum	Native	CFP	CFP	T6.gen		Malacothamnus	Malvales
4256	4256	Malvaceae	Malacothamnus_clementinus	Native	CFP	CFP	T6.gen		Malacothamnus	Malvales
