PlotID,year,Species,SEEDLING/RESPROUT
CCC002,2021,SYMMOL,
CCC004,2021,SYMMOL,
COL012,2022,SYMMOL,
COL014,2021,SYMMOL,
QUA009,2021,GRASS_UNK,LNU8
QUA004,2021,GRASS_UNK,
QUA006,2021,GRASS_UNK,
BOB003,2021,THYCUR,
BOB003,2022,THYCUR,
BOB007,2022,THYCUR,
BOB008,2022,THYCUR,
BOB008,2022,THYCUR,
BOB010,2021,THYCUR,
BOB010,2022,THYCUR,
BOB013,2021,THYCUR,
BOB013,2022,THYCUR,
BOB014,2022,THYCUR,
BOB015,2022,THYCUR,
BOB016,2021,THYCUR,
BOB016,2022,THYCUR,
BOB016,2022,THYCUR,
BOB017,2022,THYCUR,
BOB018,2022,THYCUR,
BOB019,2022,THYCUR,
CCC001,2022,THYCUR,
CCC002,2022,THYCUR,
CCC003,2022,THYCUR,
CCC004,2022,THYCUR,
CCC004,2022,THYCUR,
CCC005,2022,THYCUR,
CCC006,2022,THYCUR,
CCC010,2021,THYCUR,
CCC010,2022,THYCUR,
CCC012,2021,THYCUR,
CCC012,2022,THYCUR,
COL007,2021,THYCUR,
COL007,2021,THYCUR,
COL012,2022,THYCUR,
COL013,2021,THYCUR,
COL014,2022,THYCUR,
COL017,2022,THYCUR,
COL018,2021,THYCUR,
QUA002,2021,THYCUR,
QUA008,2022,THYCUR,
QUA010,2022,THYCUR,
QUA010,2021,THYCUR,
QUA016,2022,THYCUR,
QUA020,2022,THYCUR,
QUA024,2022,THYCUR,
BOB016,2021,TORARV,
BOB019,2021,TORARV,
BOB019,2022,TORARV,
CCC001,2021,TORARV,
CCC001,2022,TORARV,
CCC002,2021,TORARV,
CCC002,2021,TORARV,
CCC004,2021,TORARV,
CCC010,2021,TORARV,
CCC010,2022,TORARV,
CCC012,2021,TORARV,
CCC012,2022,TORARV,
COL014,2021,TORARV,
QUA001,2021,TORARV,
QUA003,2021,TORARV,
QUA021,2021,TORARV,
QUA024,2022,TORARV,
COL017,2021,TORILIS,collected
BOB007,2021,TORNOD,
BOB007,2022,TORNOD,
BOB008,2021,TORNOD,
BOB008,2022,TORNOD,
BOB011,2021,TORNOD,
BOB013,2021,TORNOD,
BOB013,2022,TORNOD,
BOB014,2021,TORNOD,
BOB014,2022,TORNOD,
BOB015,2021,TORNOD,
BOB015,2022,TORNOD,
BOB016,2021,TORNOD,
BOB016,2022,TORNOD,
BOB018,2021,TORNOD,
CCC001,2021,TORNOD,
CCC001,2022,TORNOD,
CCC002,2021,TORNOD,
CCC002,2022,TORNOD,
CCC004,2022,TORNOD,
CCC004,2022,TORNOD,
CCC010,2022,TORNOD,
CCC011,2022,TORNOD,
CCC012,2022,TORNOD,
COL012,2021,TORNOD,
COL012,2021,TORNOD,
COL014,2021,TORNOD,
COL014,2022,TORNOD,
COL017,2022,TORNOD,
QUA001,2021,TORNOD,
QUA004,2021,TORNOD,
QUA004,2022,TORNOD,
QUA005,2021,TORNOD,
QUA008,2021,TORNOD,
QUA008,2022,TORNOD,
QUA009,2021,TORNOD,
QUA011,2021,TORNOD,
QUA015,2021,TORNOD,
QUA016,2022,TORNOD,
QUA020,2021,TORNOD,
QUA020,2022,TORNOD,
QUA021,2021,TORNOD,
QUA021,2022,TORNOD,
QUA021,2022,TORNOD,
QUA022,2021,TORNOD,
QUA022,2022,TORNOD,
QUA024,2022,TORNOD,
QUA025,2022,TORNOD,
BOB001,2021,TOXDIV,
BOB002,2022,TOXDIV,
BOB003,2021,TOXDIV,
BOB007,2022,TOXDIV,
BOB007,2022,TOXDIV,
BOB008,2021,TOXDIV,
BOB008,2022,TOXDIV,
BOB013,2021,TOXDIV,
BOB013,2022,TOXDIV,
BOB014,2021,TOXDIV,
BOB014,2022,TOXDIV,RESPROUT
BOB015,2021,TOXDIV,
BOB015,2022,TOXDIV,
BOB016,2021,TOXDIV,
BOB016,2022,TOXDIV,
BOB019,2021,TOXDIV,
BOB019,2022,TOXDIV,
CCC001,2021,TOXDIV,
CCC001,2022,TOXDIV,
CCC002,2021,TOXDIV,
CCC002,2022,TOXDIV,
CCC004,2021,TOXDIV,
CCC004,2022,TOXDIV,
CCC004,2022,TOXDIV,
CCC007,2021,TOXDIV,
CCC007,2022,TOXDIV,RESPROUT
CCC008,2022,TOXDIV,
CCC010,2021,TOXDIV,
CCC010,2022,TOXDIV,RESPROUT
CCC011,2021,TOXDIV,
CCC011,2022,TOXDIV,RESPROUT
CCC012,2021,TOXDIV,
CCC012,2022,TOXDIV,RESPROUT
COL007,2022,TOXDIV,
COL012,2021,TOXDIV,
COL012,2022,TOXDIV,
COL013,2021,TOXDIV,
COL013,2022,TOXDIV,
COL014,2021,TOXDIV,
COL014,2022,TOXDIV,
COL017,2022,TOXDIV,
COL017,2021,TOXDIV,
QUA001,2021,TOXDIV,
QUA004,2021,TOXDIV,
QUA004,2022,TOXDIV,
QUA005,2021,TOXDIV,
QUA005,2022,TOXDIV,
QUA006,2021,TOXDIV,
QUA006,2022,TOXDIV,RESPROUT
QUA006,2022,TOXDIV,
QUA008,2021,TOXDIV,
QUA008,2022,TOXDIV,
QUA010,2021,TOXDIV,
QUA010,2022,TOXDIV,
QUA010,2022,TOXDIV,
QUA011,2022,TOXDIV,
QUA015,2021,TOXDIV,
QUA015,2022,TOXDIV,
QUA016,2021,TOXDIV,
QUA016,2022,TOXDIV,
QUA020,2021,TOXDIV,
QUA020,2022,TOXDIV,
QUA021,2021,TOXDIV,
QUA021,2022,TOXDIV,RESPROUT
QUA021,2022,TOXDIV,
QUA024,2022,TOXDIV,
QUA025,2022,TOXDIV,RESPROUT
QUA025,2022,TOXDIV,RESPROUT
QUA025,2022,TOXDIV,RESPROUT
BOB007,2021,TOXFRE,
BOB007,2022,TOXFRE,
BOB007,2022,TOXFRE,
BOB008,2021,TOXFRE,
BOB008,2022,TOXFRE,
BOB008,2022,TOXFRE,
BOB014,2021,TOXFRE,
BOB014,2022,TOXFRE,
BOB015,2021,TOXFRE,
BOB015,2022,TOXFRE,
BOB016,2021,TOXFRE,
BOB016,2022,TOXFRE,
BOB019,2021,TOXFRE,
BOB019,2022,TOXFRE,
BOB019,2022,TOXFRE,
CCC004,2021,TOXFRE,
CCC005,2021,TOXFRE,
CCC006,2021,TOXFRE,
CCC006,2022,TOXFRE,
COL007,2021,TOXFRE,
COL007,2021,TOXFRE,
QUA001,2021,TOXFRE,
QUA002,2021,TOXFRE,
QUA008,2021,TOXFRE,
QUA011,2021,TOXFRE,
QUA011,2022,TOXFRE,
QUA015,2021,TOXFRE,
QUA015,2022,TOXFRE,
QUA016,2021,TOXFRE,
QUA016,2022,TOXFRE,
QUA016,2022,TOXFRE,
QUA020,2021,TOXFRE,
QUA021,2021,TOXFRE,
QUA021,2022,TOXFRE,
QUA021,2022,TOXFRE,
QUA022,2021,TOXFRE,
QUA022,2021,TOXFRE,
QUA022,2022,TOXFRE,
QUA024,2022,TOXFRE,
QUA024,2022,TOXFRE,
QUA025,2022,TOXFRE,
CCC008,2021,TRIALB,
COL017,2022,TRIALB,
BOB001,2022,TRIBIF,
BOB001,2022,TRIBIF,
BOB002,2022,TRIBIF,
BOB013,2022,TRIBIF,
BOB013,2022,TRIBIF,
CCC005,2022,TRIBIF,
CCC007,2022,TRIBIF,
CCC012,2022,TRIBIF,
COL014,2022,TRIBIF,
QUA016,2022,TRIBIF,
QUA020,2022,TRIBIF,
BOB002,2021,TRICIL,
BOB003,2021,TRICIL,
BOB012,2021,TRICIL,
BOB012,2022,TRICIL,
BOB013,2021,TRICIL,
BOB015,2021,TRICIL,
CCC007,2021,TRICIL,
CCC007,2022,TRICIL,
COL014,2022,TRICIL,
BOB004,2021,TRIFOLIUM,
BOB004,2022,TRIFOLIUM,
BOB013,2022,TRIFOLIUM,
COL014,2021,TRIFOLIUM,PIC
QUA010,2021,TRIFOLIUM,
COL018,2022,TRIFOLIUM,
CCC007,2021,TRIFOLIUM,
CCC012,2021,TRIFOLIUM,
QUA009,2021,TRIFOLIUM,
QUA011,2021,TRIFOLIUM,
QUA010,2021,TRIFOLIUM,
BOB001,2022,TRIHIR,
BOB001,2022,TRIHIR,
BOB002,2022,TRIHIR,
BOB003,2022,TRIHIR,
BOB006,2021,TRIHIR,
BOB006,2022,TRIHIR,
BOB006,2022,TRIHIR,
BOB007,2022,TRIHIR,
BOB009,2021,TRIHIR,
BOB009,2022,TRIHIR,
BOB011,2022,TRIHIR,
BOB011,2021,TRIHIR,
BOB012,2021,TRIHIR,
BOB012,2022,TRIHIR,
BOB014,2021,TRIHIR,
BOB015,2022,TRIHIR,
BOB019,2021,TRIHIR,
BOB019,2022,TRIHIR,
BOB019,2022,TRIHIR,
CCC012,2022,TRIHIR,
COL014,2021,TRIHIR,
COL014,2022,TRIHIR,
QUA006,2022,TRIHIR,
BOB002,2021,TRILAX,
BOB002,2022,TRILAX,
BOB007,2021,TRILAX,
BOB007,2022,TRILAX,
BOB008,2021,TRILAX,
BOB012,2021,TRILAX,
BOB012,2021,TRILAX,
BOB012,2022,TRILAX,
BOB013,2021,TRILAX,
BOB013,2022,TRILAX,
BOB014,2021,TRILAX,
BOB015,2021,TRILAX,
BOB016,2021,TRILAX,
BOB016,2022,TRILAX,
BOB019,2021,TRILAX,
BOB019,2022,TRILAX,
CCC001,2021,TRILAX,
CCC005,2021,TRILAX,
CCC005,2022,TRILAX,
CCC007,2021,TRILAX,
CCC007,2022,TRILAX,
CCC008,2022,TRILAX,
CCC008,2022,TRILAX,
CCC010,2021,TRILAX,
CCC011,2021,TRILAX,
CCC011,2022,TRILAX,
CCC012,2021,TRILAX,
CCC012,2022,TRILAX,
COL007,2022,TRILAX,
COL012,2022,TRILAX,
COL017,2022,TRILAX,
QUA004,2022,TRILAX,
QUA008,2022,TRILAX,
QUA011,2022,TRILAX,
QUA020,2021,TRILAX,
QUA021,2021,TRILAX,
QUA022,2021,TRILAX,
QUA022,2022,TRILAX,
BOB001,2021,TRIMIC,
BOB001,2022,TRIMIC,
BOB001,2022,TRIMIC,
BOB002,2021,TRIMIC,
BOB002,2022,TRIMIC,
BOB003,2021,TRIMIC,
BOB003,2022,TRIMIC,
BOB005,2021,TRIMIC,
BOB006,2022,TRIMIC,
BOB007,2021,TRIMIC,
BOB008,2022,TRIMIC,
BOB010,2021,TRIMIC,
BOB010,2022,TRIMIC,
BOB012,2022,TRIMIC,
BOB013,2021,TRIMIC,
BOB013,2022,TRIMIC,
CCC003,2021,TRIMIC,
CCC005,2021,TRIMIC,
CCC005,2022,TRIMIC,
CCC006,2022,TRIMIC,
CCC007,2022,TRIMIC,
CCC008,2021,TRIMIC,
CCC008,2022,TRIMIC,
CCC009,2021,TRIMIC,
CCC009,2022,TRIMIC,
CCC012,2022,TRIMIC,
COL007,2021,TRIMIC,
COL007,2022,TRIMIC,
COL007,2022,TRIMIC,
COL012,2021,TRIMIC,
COL012,2021,TRIMIC,
COL012,2022,TRIMIC,
COL013,2021,TRIMIC,
COL013,2022,TRIMIC,
COL013,2022,TRIMIC,
COL014,2021,TRIMIC,
COL014,2022,TRIMIC,
COL017,2021,TRIMIC,
COL017,2021,TRIMIC,
COL017,2022,TRIMIC,
COL017,2022,TRIMIC,
COL018,2021,TRIMIC,
QUA002,2021,TRIMIC,
QUA003,2021,TRIMIC,
QUA004,2021,TRIMIC,
QUA004,2022,TRIMIC,
QUA008,2021,TRIMIC,
QUA011,2021,TRIMIC,
QUA011,2021,TRIMIC,
QUA011,2022,TRIMIC,
QUA015,2021,TRIMIC,
QUA015,2022,TRIMIC,
QUA016,2021,TRIMIC,
QUA016,2022,TRIMIC,
QUA016,2022,TRIMIC,
QUA022,2021,TRIMIC,
QUA022,2022,TRIMIC,
QUA024,2022,TRIMIC,
BOB016,2021,TRIMIC2,
BOB017,2021,TRIMIC2,
CCC006,2021,TRIMIC2,
CCC007,2021,TRIMIC2,
CCC007,2022,TRIMIC2,
CCC008,2021,TRIMIC2,
CCC008,2022,TRIMIC2,
BOB001,2022,TRIWIL,
BOB002,2022,TRIWIL,
BOB013,2022,TRIWIL,
BOB016,2021,TRIWIL,
BOB016,2022,TRIWIL,
BOB017,2021,TRIWIL,
BOB019,2022,TRIWIL,
CCC010,2022,TRIWIL,
COL007,2021,TRIWIL,
COL007,2022,TRIWIL,
COL013,2021,TRIWIL,
QUA001,2021,TRIWIL,
QUA015,2021,TRIWIL,
QUA016,2021,TRIWIL,
QUA022,2021,TRIWIL,
QUA024,2022,TRIWIL,
CCC002,2022,UMBCAL,RESPROUT
CCC004,2022,UMBCAL,RESPROUT
BOB016,2021,unknown_forb,
BOB008,2022,ASTER,
BOB019,2022,ASTER,
CCC006,2021,ASTER,
BOB003,2022,grass_unk,
BOB001,2021,UROLIN,
BOB001,2022,UROLIN,
BOB001,2022,UROLIN,
BOB005,2022,UROLIN,
BOB006,2021,UROLIN,
BOB007,2022,UROLIN,
BOB009,2022,UROLIN,
BOB011,2022,UROLIN,
BOB012,2022,UROLIN,
BOB014,2022,UROLIN,
BOB015,2021,UROLIN,
CCC001,2022,UROLIN,
CCC001,2022,UROLIN,
CCC002,2022,UROLIN,
CCC002,2022,UROLIN,
CCC003,2022,UROLIN,
CCC004,2022,UROLIN,
CCC005,2022,UROLIN,
CCC006,2022,UROLIN,
CCC009,2022,UROLIN,
CCC009,2022,UROLIN,
CCC010,2021,UROLIN,
CCC010,2022,UROLIN,
CCC011,2021,UROLIN,
CCC011,2022,UROLIN,
CCC012,2021,UROLIN,
COL007,2021,UROLIN,
COL007,2022,UROLIN,
COL012,2022,UROLIN,
COL013,2021,UROLIN,
COL013,2022,UROLIN,
COL013,2022,UROLIN,
COL014,2022,UROLIN,
COL017,2021,UROLIN,
COL017,2021,UROLIN,
COL017,2022,UROLIN,
COL018,2021,UROLIN,
QUA003,2022,UROLIN,
QUA006,2022,UROLIN,
QUA008,2022,UROLIN,
QUA009,2022,UROLIN,
QUA010,2022,UROLIN,
QUA011,2022,UROLIN,
QUA015,2022,UROLIN,
QUA016,2021,UROLIN,
QUA016,2022,UROLIN,
QUA020,2022,UROLIN,
QUA021,2022,UROLIN,
QUA025,2022,UROLIN,
BOB007,2022,WYEANG,
BOB013,2021,WYEANG,
BOB013,2022,WYEANG,
CCC007,2022,WYEANG,
CCC008,2021,WYEANG,
CCC010,2021,WYEANG,
CCC010,2022,WYEANG,
CCC011,2021,WYEANG,
CCC011,2022,WYEANG,
BOB008,2021,YABMIC,
BOB013,2021,YABMIC,
CCC001,2021,YABMIC,
CCC012,2021,YABMIC,
